time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l1_full,rt_terminal_soc_l1_energy,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
7779600.0,0,-1.439607448071323,False,False,ok,,,True,0.8500000238418579,-1.0,1,0.0,0.8500000238418579,-1.0,0.0,19643.57500373015,38592.67739198741,0.24653582446379022,-38592.67739198741,-0.24653582446379022,156539.83544146415,0.0,0.0,-1.439607448071323,0.33191796703447113,0.33191796703447113,0.33191796703447113,0.06747009480732444,0.06,0.0,-1.6861432725351133,-1.6595898351723557,-0.02655343736275769,5.0,1.0,0.0,1.0,4960.550479447748,-4960.550479447748,0.0,4960.550479447748,0.0,26.456269223721325,0.63457,0.1875,-26.456269223721325,-13988.551908809512,0.0,0.0,-0.0,0.0,0.0,-0.0,-51900.00128746033,-51900.00128746033,51900.00128746033,-36000.0,-36000.0,36000.0,0.0,0.0,-0.0,121532.12819999999,121532.12819999999,-121532.12819999999,-13988.551908809512,4960.550479447748,-4960.550479447748,0.28823530673980713,0.8357290625572205,0.5,0.5,8357291.0,275.93804931640625,473.1572265625,313.16363525390625,-127500000.0,-100000000.0,0.0,-26456270.0,0.0,0.0,-0.0,-0.0,253956272.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
7783200.0,1,-0.7053371376429685,False,False,ok,,,True,0.7000000476837158,-0.5874999761581421,1,0.0,0.7000000476837158,-0.5874999761581421,0.0,28272.948653562602,76948.33564626539,0.49155753504697614,-76948.33564626539,-0.49155753504697614,156539.83544146415,0.0,0.0,-0.7053371376429685,0.5623000999728938,0.5623000999728938,0.5623000999728938,0.19459964324937573,0.06,0.0,-1.1968946726899445,-1.1519106646921131,-0.044984007997831504,5.0,1.0,0.33191796703447113,1.0,18020.20110593033,-18020.20110593033,0.0,18020.20110593033,0.0,96.10773923162841,0.63457,0.1875,-96.10773923162841,-50298.76089050261,0.0,0.0,-0.0,0.0,0.0,-0.0,-94800.00400543213,-42900.0027179718,42900.0027179718,-61149.999141693115,-25149.999141693115,25149.999141693115,0.0,0.0,-0.0,248510.26460000005,126978.13640000006,-126978.13640000006,-64287.31279931212,18020.20110593033,-18020.20110593033,0.1402941197156906,0.8272587060928345,0.5,0.5,8272587.0,273.14129638671875,473.1572265625,313.16363525390625,-105000008.0,-58749996.0,0.0,-96107736.0,0.0,0.0,-0.0,-0.0,259857744.0,-0.0,0.0,0.7000000238418579,1.0,-0.587499999999999,1.0,True,True,False,,0,0
7786800.0,2,0.6676281071349048,False,False,ok,,,True,0.5500000715255737,0.04124997928738594,1,0.0,0.5500000715255737,0.04124997928738594,0.0,18927.177025774654,123184.56651778879,0.7869215281234399,-123184.56651778879,-0.7869215281234399,156539.83544146415,0.0,0.0,0.6676281071349048,0.5769279371757882,0.5769279371757882,0.5769279371757882,0.2018199047489383,0.06,0.0,-0.11929342098853506,-0.073139186014472,-0.046154234974063055,5.0,1.0,0.5623000999728938,1.0,28763.198943731724,-28763.198943731724,0.0,28763.198943731724,0.0,153.40372769990253,0.63457,0.1875,-153.40372769990253,-103767.13920184501,0.0,0.0,-0.0,0.0,0.0,-0.0,-128700.0081539154,-33900.00414848328,33900.00414848328,-62757.49941915274,-1607.5002774596214,1607.5002774596214,0.0,0.0,-0.0,378439.1366,129928.87199999997,-129928.87199999997,-168054.45200115713,28763.198943731724,-28763.198943731724,0.13389559090137482,0.8222286701202393,0.5,0.5,8222287.0,271.4804992675781,473.1572265625,313.16363525390625,-82500008.0,4124998.0,0.0,-153403728.0,0.0,0.0,-0.0,-0.0,231778736.0,-0.0,0.0,0.5500000476837158,0.8500000476837158,0.04124997854232885,1.0,True,True,False,,0,0
7790400.0,3,0.8733876220739631,False,False,ok,,,True,0.40000006556510925,0.06844374537467957,1,0.0,0.40000006556510925,0.06844374537467957,0.0,5570.3302099713255,130639.32564365622,0.8345436500251525,-130639.32564365622,-0.8345436500251525,156539.83544146415,0.0,0.0,0.8733876220739631,0.5601960066594744,0.5601960066594744,0.5601960066594744,0.18781662596408502,0.06,0.0,0.03884397204881064,0.0836596525815686,-0.04481568053275796,5.0,1.0,0.5769279371757882,1.0,38335.471988006546,-38335.471988006546,0.0,38335.471988006546,0.0,204.45585060270156,0.63457,0.1875,-204.45585060270156,-105660.70047145299,0.0,0.0,-0.0,0.0,0.0,-0.0,-153600.01212358475,-24900.003969669342,24900.003969669342,-61443.01204383373,1314.487375319004,-1314.487375319004,0.0,0.0,-0.0,494328.50684999995,115889.37024999992,-115889.37024999992,-273715.1524726101,38335.471988006546,-38335.471988006546,0.147040456533432,0.819243311882019,0.5,0.5,8192433.0,270.4947814941406,473.1572265625,313.16363525390625,-60000008.0,6844374.5,0.0,-204455856.0,0.0,0.0,-0.0,-0.0,257611488.0,-0.0,0.0,0.4000000715255737,0.7000000715255738,0.06844374200329272,1.0,True,True,True,,0,0
7794000.0,4,1.384689259630147,False,False,ok,,,True,0.3333333432674408,0.012578028254210949,2,1.0,0.3333333432674408,0.012578028254210949,1.0,-64717.40191376276,204630.4545948626,1.30721010417429,-204630.4545948626,-1.30721010417429,156539.83544146415,0.0,0.0,1.384689259630147,0.5361222200475424,0.5426648130469673,0.5361222200475424,0.18319081971467166,0.06,0.0,0.07747915545585685,0.12036893305966023,-0.04288977760380339,5.0,1.0,0.5601960066594744,1.0,68861.42057536967,-68861.42057536967,0.0,68861.42057536967,0.0,367.26090973530495,0.63457,0.1875,-367.26090973530495,-206056.766143227,0.0,0.0,-0.0,0.0,0.0,-0.0,-174000.0130534172,-20400.00092983246,20400.00092983246,-61079.72004450858,363.2919993251562,-363.2919993251562,26999.999999999996,26999.999999999996,-26999.999999999996,623134.2497999995,128805.74294999958,-128805.74294999958,-479771.9186158371,68861.42057536967,-68861.42057536967,0.15067338943481445,0.8378676772117615,0.5093465447425842,0.4906534254550934,8378677.0,271.9463806152344,474.5345153808594,312.4075927734375,-50000000.0,1257802.875,150000000.0,-367260896.0,0.0,0.0,-0.0,-0.0,266003104.0,-0.0,0.0,0.3333333333333333,0.5500000655651093,0.012578028552234687,1.0,True,True,True,,0,0
7797600.0,5,0.9433959010202337,False,False,ok,,,True,0.3333333432674408,-0.002861881395801902,1,0.0,0.3333333432674408,-0.002861881395801902,0.0,-86681.38907284263,155860.72092364292,0.9956617143750915,-155860.72092364292,-0.9956617143750915,156539.83544146415,0.0,0.0,0.9433959010202337,0.5379678963764901,0.5452353611230887,0.5379678963764901,0.18359611014017085,0.06,0.0,-0.05226581335485781,-0.009228381644738604,-0.04303743171011921,5.0,1.0,0.5361222200475424,1.0,40390.697301136635,-40390.697301136635,0.0,40390.697301136635,0.0,215.41705227272874,0.63457,0.1875,-215.41705227272874,-137434.01078158617,0.0,0.0,-0.0,-453.65830770663825,-453.65830770663825,453.65830770663825,-194000.01364946365,-20000.000596046448,20000.000596046448,-61157.59171824902,-77.87167374044657,77.87167374044657,29999.999999999996,3000.0,-3000.0,756135.8039999992,133001.55419999966,-133001.55419999966,-617205.9293974233,40390.697301136635,-40390.697301136635,0.150318905711174,0.8365537524223328,0.5103821158409119,0.4896179139614105,8365537.5,271.0099182128906,474.5345153808594,312.3238220214844,-50000000.0,-286188.125,0.0,-215417056.0,0.0,0.0,-4028678.0,-4028678.0,269731904.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-0.0028618814190842783,1.0,True,True,False,,0,0
7801200.0,6,0.8631234620589741,False,False,ok,,,True,0.3333333432674408,-0.0013553205644711852,1,0.0,0.3333333432674408,-0.0013553205644711852,0.0,-96321.68660196877,142005.63258897694,0.9071533273846958,-142005.63258897694,-0.9071533273846958,156539.83544146415,0.0,0.0,0.8631234620589741,0.5381632573244434,0.5454307220710419,0.5381632573244434,0.1839590971174864,0.06,0.0,-0.044029865325721715,-0.000976804739766246,-0.04305306058595547,5.0,1.0,0.5379678963764901,1.0,32416.179850855046,-32416.179850855046,0.0,32416.179850855046,0.0,172.88629253789358,0.63457,0.1875,-172.88629253789358,-119229.75026724802,0.0,0.0,-0.0,-5669.925907634169,-5216.267599927531,5216.267599927531,-214000.0142455101,-20000.000596046448,20000.000596046448,-61217.83078415319,-60.239065904170275,60.239065904170275,29999.999999999996,0.0,-0.0,891001.7639999994,134865.9600000002,-134865.9600000002,-736435.6796646713,32416.179850855046,-32416.179850855046,0.14996455609798431,0.836889922618866,0.5103821158409119,0.4896179139614105,8368899.0,271.1188049316406,474.5345153808594,312.3238220214844,-50000000.0,-135532.0625,0.0,-172886288.0,0.0,0.0,-41126328.0,-41126328.0,264148160.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-0.0013553205644705607,1.0,True,True,False,,0,0
7804800.0,7,0.7062130169765802,False,False,ok,,,True,0.3333333432674408,0.00015065608022268862,1,0.0,0.3333333432674408,0.00015065608022268862,0.0,-89377.82673153686,113713.66564403639,0.7264199896681123,-113713.66564403639,-0.7264199896681123,156539.83544146415,0.0,0.0,0.7062130169765802,0.5336659959279033,0.5409334606745019,0.5336659959279033,0.18386629121095988,0.06,0.0,-0.020206972691532002,0.022486306982700266,-0.04269327967423227,5.0,1.0,0.5381632573244434,1.0,18329.004563016624,-18329.004563016624,0.0,18329.004563016624,0.0,97.75469100275534,0.63457,0.1875,-97.75469100275534,-88440.80121058784,0.0,0.0,-0.0,-22356.63155775398,-16686.70565011981,16686.70565011981,-234000.01484155655,-20000.000596046448,20000.000596046448,-61220.54025696707,-2.7094728138763458,2.7094728138763458,29999.999999999996,0.0,-0.0,1023075.8407999988,132074.07679999946,-132074.07679999946,-824876.4808752591,18329.004563016624,-18329.004563016624,0.1499597728252411,0.841394305229187,0.5103821158409119,0.4896179139614105,8413943.0,272.57806396484375,474.5345153808594,312.3238220214844,-50000000.0,15065.6083984375,0.0,-97754688.0,0.0,0.0,-97430472.0,-97430472.0,245170096.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,0.00015065608313418605,1.0,True,True,False,,0,0
7808400.0,8,0.489808724990898,False,False,ok,,,True,0.3333333432674408,0.00017093624046538025,1,0.0,0.3333333432674408,0.00017093624046538025,0.0,-62774.52646688116,77480.49679992186,0.49495706049144655,-77480.49679992186,-0.49495706049144655,156539.83544146415,0.0,0.0,0.489808724990898,0.5262752588858396,0.5335427236324382,0.5262752588858396,0.18375836238664173,0.06,0.0,-0.005148335500548558,0.03695368521031861,-0.04210202071086717,5.0,1.0,0.5336659959279033,1.0,4617.448800875377,-4617.448800875377,0.0,4617.448800875377,0.0,24.626393604668678,0.63457,0.1875,-24.626393604668678,-46259.74773439078,-712.3408272517984,-712.3408272517984,712.3408272517984,-51369.66794989805,-29013.036392144073,29013.036392144073,-254000.015437603,-20000.000596046448,20000.000596046448,-61217.16209247825,3.3781644888222218,-3.3781644888222218,29999.999999999996,0.0,-0.0,1145660.8884499986,122585.04764999973,-122585.04764999973,-871136.2286096499,4617.448800875377,-4617.448800875377,0.14999356865882874,0.8487343788146973,0.5103821158409119,0.4896179139614105,8487344.0,274.9559326171875,474.5345153808594,312.3238220214844,-50000000.0,17093.625,0.0,-24626394.0,-7419777.5,-7419777.5,-138264928.0,-138264928.0,220294016.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,0.00017093623821134302,1.0,True,True,False,,0,0
7812000.0,9,0.22730590674056966,False,False,ok,,,True,0.3333333432674408,2.7364247216610238e-05,1,0.0,0.3333333432674408,2.7364247216610238e-05,0.0,-19995.212745521538,46607.28753935784,0.2977343588481411,-46607.28753935784,-0.2977343588481411,156539.83544146415,0.0,0.0,0.22730590674056966,0.5318513280584192,0.5391187928050177,0.5318513280584192,0.18379497895333988,0.06,0.0,-0.07042845210757143,-0.027880345862897893,-0.042548106244673534,5.0,1.0,0.5262752588858396,1.0,-2959.8282032722745,2959.8282032722745,2959.8282032722745,0.0,4.66430528274623,0.0,0.63457,0.1875,4.66430528274623,-6787.802021270501,-3471.880963942443,-2759.5401366906444,2759.5401366906444,-89190.8511034616,-37821.18315356354,37821.18315356354,-274000.01603364944,-20000.000596046448,20000.000596046448,-61216.32766354742,0.8344289308297448,-0.8344289308297448,29999.999999999996,0.0,-0.0,1255807.8936499981,110147.00519999955,-110147.00519999955,-877924.0306309204,-2959.8282032722745,2959.8282032722745,0.1500018984079361,0.8568542003631592,0.5103821158409119,0.4896179139614105,8568542.0,277.5863952636719,474.5345153808594,312.3238220214844,-50000000.0,2736.4248046875,0.0,4664305.5,-8460413.0,-8460413.0,-166960944.0,-166960944.0,220754320.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,2.736424743669114e-05,1.0,True,True,False,,0,0
