time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l1_full,rt_terminal_soc_l1_energy,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
172800.0,47,0.275938905746246,False,False,ok,,,True,0.7000000476837158,0.0002440778916934505,0,1.0,0.7000000476837158,0.0002440778916934505,-0.33000000000000007,-518214.37457275565,61152.40332793844,0.3906507449396516,-61152.40332793844,-0.3906507449396516,156539.83544146415,0.0,0.0,0.275938905746246,0.575463323536572,0.6075745919513609,0.575463323536572,0.18631480939959383,0.06,0.0,-0.11471183919340554,-0.06867477331047978,-0.04603706588292576,5.0,1.0,0.5617283688744761,1.0,9680.993950614742,-9680.993950614742,0.0,9680.993950614742,0.0,51.631967736611955,0.63457,0.1875,-51.631967736611955,-43503.25039406214,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1723800.0168800354,-41100.0030040741,41100.0030040741,-157034.88171062054,3.233131399611011,-3.233131399611011,6779.999999999985,-19800.0,19800.0,5353107.5029000025,112368.17924999632,-112368.17924999632,-3540557.5647264346,9680.993950614742,-9680.993950614742,0.14997968077659607,0.7995671629905701,0.5042351484298706,0.4124886691570282,7995671.5,262.5084533691406,465.28741455078125,304.22027587890625,-105000008.0,24407.7890625,-49500000.0,-51631968.0,0.0,0.0,-0.0,-0.0,206107568.0,-0.0,0.0,0.4000000715255737,0.7000000715255738,0.0002440778950594663,1.0,True,False,False,0,2,2
176400.0,48,0.1530256940246506,False,False,ok,,,True,0.8500000238418579,8.63650711835362e-05,0,1.0,0.8500000238418579,8.63650711835362e-05,-0.33000000000000007,-503879.2159501037,41244.51774678642,0.26347617927712225,-41244.51774678642,-0.26347617927712225,156539.83544146415,0.0,0.0,0.1530256940246506,0.5881431304990811,0.6172897886413493,0.5881431304990811,0.18773696364275794,0.06,0.0,-0.11045048525247164,-0.06339903481254516,-0.047051450439926486,5.0,1.0,0.575463323536572,1.0,8088.693043282439,-8088.693043282439,0.0,8088.693043282439,0.0,43.139696230839675,0.63457,0.1875,-43.139696230839675,-18820.66608085204,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1773900.018453598,-50100.00157356262,50100.00157356262,-157032.83898355585,2.0427270646905527,-2.0427270646905527,-13020.000000000016,-19800.0,19800.0,5456161.286450004,103053.78355000168,-103053.78355000168,-3559378.2308072867,8088.693043282439,-8088.693043282439,0.15000011026859283,0.7868567109107971,0.4985322952270508,0.418191522359848,7868567.0,261.10528564453125,463.2117919921875,304.5699768066406,-127500000.0,8636.5068359375,-49500000.0,-43139696.0,0.0,0.0,-0.0,-0.0,220131056.0,-0.0,0.0,0.5500000476837158,0.8500000476837158,8.636507418551681e-05,1.0,True,False,False,0,3,1
180000.0,49,0.09804779655847319,False,False,ok,,,True,1.0,-4.5082606447977014e-07,0,1.0,1.0,-4.5082606447977014e-07,-0.33000000000000007,-486442.6595539939,32114.56279186585,0.20515265460257007,-32114.56279186585,-0.20515265460257007,156539.83544146415,0.0,0.0,0.09804779655847319,0.5999646674290359,0.629111325571304,0.5999646674290359,0.18936826741485388,0.06,0.0,-0.10710485804409688,-0.059107684649774006,-0.04799717339432287,5.0,1.0,0.5881431304990811,1.0,948.874784511288,-948.874784511288,0.0,948.874784511288,0.0,5.060665517393536,0.63457,0.1875,-5.060665517393536,-13729.131611244753,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1833000.0185966492,-59100.00014305115,59100.00014305115,-157032.68248315167,0.15650040417676792,-0.15650040417676792,-32820.00000000002,-19800.000000000007,19800.000000000007,5566226.8181000035,110065.53164999932,-110065.53164999932,-3573107.3624185314,948.874784511288,-948.874784511288,0.15000173449516296,0.7750326991081238,0.49279895424842834,0.42392486333847046,7750327.5,259.984130859375,461.1205749511719,304.916748046875,-150000000.0,-45.08260726928711,-49500000.0,-5060665.5,0.0,0.0,-0.0,-0.0,204560704.0,-0.0,0.0,0.7000000238418579,1.0,-4.508260638552697e-07,1.0,True,False,False,,0,0
183600.0,50,0.6940733305740113,False,False,ok,,,True,1.0,-7.3861137934727594e-06,2,0.0,1.0,-7.3861137934727594e-06,0.86,-522348.5967622933,103837.5873569655,0.6633301169898961,-103837.5873569655,-0.6633301169898961,156539.83544146415,0.0,0.0,0.6940733305740113,0.584464591252178,0.6136113573916774,0.584464591252178,0.18728589538138804,0.06,0.0,0.030743213584115213,0.07750038088428945,-0.04675716730017424,5.0,1.0,0.5999646674290359,1.0,40317.49976036637,-40317.49976036637,0.0,40317.49976036637,0.0,215.02666538862067,0.28359,0.1875,-215.02666538862067,-99426.02480489854,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1893000.0185966492,-60000.0,60000.0,-157032.95018655248,-0.2677034008083865,0.2677034008083865,-11580.000000000022,21240.0,-21240.0,5668507.173400003,102280.35529999994,-102280.35529999994,-3672533.38722343,40317.49976036637,-40317.49976036637,0.1500001698732376,0.7905351519584656,0.4998582899570465,0.4168652296066284,7905351.5,261.7227783203125,463.5926818847656,304.3715515136719,-150000000.0,-738.6113891601562,129000000.0,-215026672.0,0.0,-0.0,-0.0,-0.0,236027408.0,2.9802322387695312e-08,0.0,0.85,1.0,-7.386113656561444e-06,1.0,True,True,True,2,1,3
187200.0,51,0.8806732877890955,False,False,ok,,,True,0.8500000238418579,-6.935286478437774e-07,2,0.0,0.8500000238418579,-6.935286478437774e-07,0.86,-571601.3092628197,132904.34728933987,0.8490129487777414,-132904.34728933987,-0.8490129487777414,156539.83544146415,0.0,0.0,0.8806732877890955,0.5690280742617196,0.6039972288585735,0.5690280742617196,0.18568861586986768,0.06,0.0,0.031660339011354115,0.07718258495229169,-0.045522245940937574,5.0,1.0,0.584464591252178,1.0,40990.7010882856,-40990.7010882856,0.0,40990.7010882856,0.0,218.61707247085653,0.28359,0.1875,-218.61707247085653,-141166.35870158067,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1944900.0198841095,-51900.00128746033,51900.00128746033,-157033.0046980391,-0.05451148661086336,0.05451148661086336,14219.999999999978,25800.0,-25800.0,5786520.875400001,118013.70199999772,-118013.70199999772,-3813699.7459250106,40990.7010882856,-40990.7010882856,0.14999984204769135,0.805972158908844,0.5083106756210327,0.4083988070487976,8059721.5,262.72076416015625,466.5115051269531,303.728759765625,-127500000.0,-69.35286712646484,129000000.0,-218617072.0,0.0,-0.0,-0.0,-0.0,217117152.0,2.9802322387695312e-08,0.0,0.85,1.0,-6.935286355411185e-07,1.0,False,False,True,2,2,2
190800.0,52,0.9113061867173445,False,False,ok,,,True,0.7000000476837158,6.692585543532914e-07,2,0.0,0.7000000476837158,6.692585543532914e-07,0.86,-623463.0451500841,138767.698768311,0.8864689194093424,-138767.698768311,-0.8864689194093424,156539.83544146415,0.0,0.0,0.9113061867173445,0.5551777763780701,0.5960546714499116,0.5551777763780701,0.1846607493500971,0.06,0.0,0.02483726730800216,0.06925148941824777,-0.04441422211024561,5.0,1.0,0.5690280742617196,1.0,47309.11951374338,-47309.11951374338,0.0,47309.11951374338,0.0,252.31530407329805,0.28359,0.1875,-252.31530407329805,-143320.315141832,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-1987800.0226020813,-42900.0027179718,42900.0027179718,-157032.99542549963,0.009272539464291185,-0.009272539464291185,40019.99999999998,25800.0,-25800.0,5895079.448099997,108558.57269999571,-108558.57269999571,-3957020.0610668426,47309.11951374338,-47309.11951374338,0.1499999463558197,0.8198223114013672,0.5167361497879028,0.39994505047798157,8198223.0,263.19073486328125,469.36688232421875,303.0869140625,-105000008.0,66.92585754394531,129000000.0,-252315312.0,0.0,0.0,-0.0,-0.0,228315248.0,-0.0,0.0,0.7000000238418579,1.0,6.692585274165053e-07,1.0,False,False,True,2,3,1
194400.0,53,1.0335653301099088,False,False,ok,,,True,0.5500000715255737,2.2662860033051402e-07,2,0.0,0.5500000715255737,2.2662860033051402e-07,0.86,-680944.5783415058,158412.42914447928,1.0119624100647235,-158412.42914447928,-1.0119624100647235,156539.83544146415,0.0,0.0,1.0335653301099088,0.5421822759537727,0.5889522538015836,0.5421822759537727,0.18404522975432938,0.06,0.0,0.021602920045185305,0.06497750212148712,-0.043374582076301814,5.0,1.0,0.5551777763780701,1.0,52354.805725129496,-52354.805725129496,0.0,52354.805725129496,0.0,279.225630534024,0.28359,0.1875,-279.225630534024,-163539.15661077155,-87570.76698083087,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2021700.0267505646,-33900.00414848328,33900.00414848328,-157032.99000766766,0.005417831969680265,-0.005417831969680265,65819.99999999997,25799.999999999993,-25799.999999999993,6009237.070249993,114157.62214999646,-114157.62214999646,-4120559.217677614,52354.805725129496,-52354.805725129496,0.15000000596046448,0.8328177332878113,0.5251365303993225,0.391508013010025,8328177.0,263.38751220703125,472.1617126464844,302.44635009765625,-82500008.0,22.662860870361328,129000000.0,-279225632.0,0.0,-0.0,-0.0,-0.0,232725616.0,2.9802322387695312e-08,0.0,0.5500000476837158,0.8500000476837158,2.2662859834599036e-07,1.0,False,False,True,,0,0
198000.0,54,0.7186617209116778,False,False,ok,,,True,0.40000006556510925,-3.6292582272778873e-09,1,0.0,0.40000006556510925,-3.6292582272778873e-09,0.0,-694769.4816094547,122301.89553523585,0.7812828932030461,-122301.89553523585,-0.7812828932030461,156539.83544146415,0.0,0.0,0.7186617209116778,0.5459709748150062,0.5933294088363249,0.5459709748150062,0.1841897772263568,0.06,0.0,-0.06262117229136832,-0.01894349430616782,-0.043677677985200496,5.0,1.0,0.5421822759537727,1.0,29800.273774019537,-29800.273774019537,0.0,29800.273774019537,0.0,158.93479346143752,0.63457,0.1875,-158.93479346143752,-106326.5250291652,-87570.76698083087,0.0,-0.0,-370679.8310665494,-1541.1838917173445,1541.1838917173445,-2046600.030720234,-24900.003969669342,24900.003969669342,-157032.98968506363,0.00032260402804240584,-0.00032260402804240584,68399.99999999997,2580.0,-2580.0,6125599.879549997,116362.80930000357,-116362.80930000357,-4226885.742706779,29800.273774019537,-29800.273774019537,0.15000000596046448,0.8290290236473083,0.525975227355957,0.3906654417514801,8290290.0,261.8006286621094,472.4379577636719,302.38238525390625,-60000008.0,-0.36292582750320435,0.0,-158934800.0,0.0,0.0,-13690254.0,-13690254.0,232625056.0,-0.0,0.0,0.4000000715255737,0.7000000715255738,-3.6292582203389934e-09,1.0,True,True,False,,0,0
201600.0,55,0.6461744152990978,False,False,ok,,,True,0.3333333432674408,-1.9626357428137453e-08,1,0.0,0.3333333432674408,-1.9626357428137453e-08,0.0,-694944.8938578543,109263.69032015908,0.6979928783751449,-109263.69032015908,-0.6979928783751449,156539.83544146415,0.0,0.0,0.6461744152990978,0.5475734915651729,0.5949319255864916,0.5475734915651729,0.1842595621517108,0.06,0.0,-0.05181846307604708,-0.008012583750833246,-0.043805879325213834,5.0,1.0,0.5459709748150062,1.0,22556.229332592568,-22556.229332592568,0.0,22556.229332592568,0.0,120.29988977382702,0.98555,0.1875,-120.29988977382702,-86882.87323596608,-87570.76698083087,0.0,-0.0,-379884.89727808593,-9205.066211536527,9205.066211536527,-2067000.0316500664,-20400.00092983246,20400.00092983246,-157032.9904061295,-0.0007210658804979175,0.0007210658804979175,68399.99999999997,0.0,-0.0,6241912.408399995,116312.52884999849,-116312.52884999849,-4313768.6159427455,22556.229332592568,-22556.229332592568,0.15000000596046448,0.8274264931678772,0.525975227355957,0.3906654417514801,8274265.0,261.2945861816406,472.4379577636719,302.38238525390625,-50000000.0,-1.9626357555389404,0.0,-120299888.0,0.0,0.0,-64742944.0,-64742944.0,235042832.0,-0.0,0.0,0.3333333333333333,0.5500000655651093,-1.9626357192215057e-08,1.0,True,True,False,,0,0
205200.0,56,0.5350305732142376,False,False,ok,,,True,0.3333333432674408,-1.5997092539521418e-09,1,0.0,0.3333333432674408,-1.5997092539521418e-09,0.0,-679639.2427621016,88485.39714934384,0.5652580181894449,-88485.39714934384,-0.5652580181894449,156539.83544146415,0.0,0.0,0.5350305732142376,0.5449005714175338,0.5922590054388525,0.5449005714175338,0.1841460331627858,0.06,0.0,-0.030227444975207247,0.013364600738195453,-0.0435920457134027,5.0,1.0,0.5475734915651729,1.0,11542.50461697368,-11542.50461697368,0.0,11542.50461697368,0.0,61.560024623859626,0.98555,0.1875,-61.560024623859626,-61637.24143661745,-87570.76698083087,0.0,-0.0,-400463.42176357313,-20578.5244854872,20578.5244854872,-2087000.0322461128,-20000.000596046448,20000.000596046448,-157032.99054222438,-0.00013609486632049084,0.00013609486632049084,68399.99999999997,0.0,-0.0,6359433.8261499945,117521.41774999909,-117521.41774999909,-4375405.857379363,11542.50461697368,-11542.50461697368,0.15000000596046448,0.8300994038581848,0.525975227355957,0.3906654417514801,8300994.5,262.138671875,472.4379577636719,302.38238525390625,-50000000.0,-0.15997092425823212,0.0,-61560024.0,0.0,0.0,-103495200.0,-103495200.0,215055232.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.599709295585505e-09,1.0,True,True,False,,0,0
208800.0,57,1.7696406234754294,False,False,ok,,,True,0.3333333432674408,1.0,0,1.0,0.3333333432674408,1.0,-0.33000000000000007,-677759.6245956437,72768.54654934781,0.46485641398644867,-72768.54654934781,-0.46485641398644867,156539.83544146415,0.0,0.0,1.7696406234754294,0.2794721747241512,0.3232416249615613,0.2794721747241512,0.043948887537342184,0.06,0.0,1.3047842094889808,1.327141983466913,-0.022357773977932097,5.0,1.0,0.5449005714175338,1.0,13971.749498390245,-13971.749498390245,0.0,13971.749498390245,0.0,74.51599732474797,0.63457,0.1875,-74.51599732474797,-56917.178884499706,-87570.76698083087,0.0,-0.0,-429374.2362601697,-28910.814496596577,28910.814496596577,-2107000.0328421593,-20000.000596046448,20000.000596046448,-139032.9905486232,17999.999993601174,-17999.999993601174,50579.99999999997,-17820.0,17820.0,6466961.438299999,107527.61215000413,-107527.61215000413,-4432323.036263863,13971.749498390245,-13971.749498390245,0.33000001311302185,0.8255278468132019,0.5208480954170227,0.39579254388809204,8255278.5,263.10638427734375,470.59381103515625,302.71441650390625,-50000000.0,100000000.0,-49500000.0,-74516000.0,0.0,0.0,-130257192.0,-130257192.0,204273184.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,1.8026650727698268e-09,1.0,True,True,False,0,1,3
212400.0,58,1.3816987797888256,False,False,ok,,,True,0.4833333492279053,1.0,0,1.0,0.4833333492279053,1.0,-0.33000000000000007,-668178.1860616459,55550.54438026671,0.35486522790576874,-55550.54438026671,-0.35486522790576874,156539.83544146415,0.0,0.0,1.3816987797888256,0.07293844916096437,0.11271962750738893,0.07293844916096437,0.00213055693866374,0.06,0.0,1.026833551883057,1.032668627815934,-0.00583507593287715,5.0,1.0,0.2794721747241512,1.0,14220.578724522862,-14220.578724522862,0.0,14220.578724522862,0.0,75.8430865307886,0.28359,0.1875,-75.8430865307886,-31748.52712174598,-87586.11322934886,-15.346248517991626,15.346248517991626,-462265.51878799667,-32891.28252782696,32891.28252782696,-2135100.033760071,-28100.00091791153,28100.00091791153,-119032.9905486232,20000.0,-20000.0,30779.99999999997,-19800.0,19800.0,6569098.03365,102136.59535000101,-102136.59535000101,-4464071.563385609,14220.578724522862,-14220.578724522862,0.5299999713897705,0.8220615386962891,0.5151506066322327,0.40149009227752686,8220615.5,264.7220153808594,468.5399169921875,303.0783996582031,-72500000.0,100000000.0,-49500000.0,-75843088.0,-683898.875,-683898.875,-133144800.0,-133144800.0,231671792.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-0.7649999980373641,1.0,True,False,False,0,2,2
216000.0,59,-1.1931358172825532,False,False,ok,,,True,0.6333333253860474,1.0,0,1.0,0.6333333253860474,1.0,-0.33000000000000007,-658090.5245037851,55412.05796795633,0.3539805558865359,-55412.05796795633,-0.3539805558865359,156539.83544146415,0.0,0.0,-1.1931358172825532,0.376340279325573,0.4121327744995365,0.376340279325573,0.0803322128329839,0.06,0.0,-1.5471163731690891,-1.5170091508230432,-0.03010722234604584,5.0,1.0,0.07293844916096437,1.0,8767.484292256684,-8767.484292256684,0.0,8767.484292256684,0.0,46.75991622536898,0.18331,0.1875,-46.75991622536898,-36556.91211783886,-88173.8314451762,-587.7182158273354,587.7182158273354,-493969.1198802559,-31703.601092259225,31703.601092259225,-2172200.033426285,-37099.99966621399,37099.99966621399,-99032.9905486232,20000.0,-20000.0,10979.99999999997,-19800.0,19800.0,6684933.9263,115835.89265000075,-115835.89265000075,-4500628.475503447,8767.484292256684,-8767.484292256684,0.7300000190734863,0.8186597228050232,0.5094524621963501,0.40718820691108704,8186597.0,266.3927917480469,466.4811096191406,303.4372863769531,-95000000.0,100000000.0,-49500000.0,-46759916.0,-2958181.25,-2958181.25,-119103632.0,-119103632.0,213321728.0,-0.0,0.0,0.33333334922790525,0.6333333492279053,-1.0,1.0,True,False,False,0,3,1
219600.0,60,-0.8434965644971185,False,False,ok,,,True,0.7833333015441895,0.6000000238418579,0,1.0,0.7833333015441895,0.6000000238418579,-0.33000000000000007,-636062.5070130406,28824.283780382142,0.1841338576796995,-28824.283780382142,-0.1841338576796995,156539.83544146415,0.0,0.0,-0.8434965644971185,0.5727031139379297,0.6045064598544636,0.5727031139379297,0.19352071604780258,0.06,0.0,-1.027630422176818,-0.9818141730617835,-0.04581624911503438,5.0,1.0,0.376340279325573,1.0,4927.981875404958,-4927.981875404958,0.0,4927.981875404958,0.0,26.28257000215978,0.18331,0.1875,-26.28257000215978,-1868.2844142327085,-89389.56644382727,-1215.7349986510671,1215.7349986510671,-522417.950570078,-28448.83068982209,28448.83068982209,-2218300.0316619873,-46099.998235702515,46099.998235702515,-86232.99011946976,12800.000429153442,-12800.000429153442,-8820.000000000031,-19800.0,19800.0,6791594.791699996,106660.86539999582,-106660.86539999582,-4502496.75991768,4927.981875404958,-4927.981875404958,0.8579999804496765,0.8142969012260437,0.503753662109375,0.41288697719573975,8142969.0,267.7835998535156,464.41748046875,303.7912292480469,-117499992.0,60000004.0,-49500000.0,-26282570.0,-4117247.75,-4117247.75,-107312776.0,-107312776.0,244712592.0,-0.0,0.0,0.48333332538604734,0.7833333253860474,-1.0,0.6000000023089819,True,False,False,,0,0
223200.0,61,0.5886767545185456,False,False,ok,,,True,0.9333332777023315,-0.04000002145767212,2,0.0,0.9333332777023315,-0.04000002145767212,0.86,-647064.2725411854,87151.80422523139,0.5567388261234028,-87151.80422523139,-0.5567388261234028,156539.83544146415,0.0,0.0,0.5886767545185456,0.5573971734831704,0.5941811722627921,0.5573971734831704,0.196283375405262,0.06,0.0,0.03193792839514288,0.07652970227379652,-0.04459177387865364,5.0,1.0,0.5727031139379297,1.0,23216.513449997048,-23216.513449997048,0.0,23216.513449997048,0.0,123.82140506665093,0.18331,0.1875,-123.82140506665093,-74937.05630337913,-90847.77435219058,-1458.2079083633143,1458.2079083633143,-545280.748856497,-22862.798286419013,22862.798286419013,-2273400.0284671783,-55099.99680519104,55099.99680519104,-86472.99084426224,-240.00072479248047,240.00072479248047,12419.999999999969,21240.0,-21240.0,6913951.086199995,122356.29449999891,-122356.29449999891,-4577433.816221059,23216.513449997048,-23216.513449997048,0.8615294098854065,0.8348969221115112,0.5106092691421509,0.40551212430000305,8348969.5,271.1404113769531,466.8414001464844,303.2286682128906,-139999984.0,-4000002.25,129000000.0,-123821408.0,-4226387.5,-4226387.5,-71965664.0,-71965664.0,215013456.0,-0.0,0.0,0.6333333015441894,0.9333333015441895,-1.0,-0.040000019148689336,True,True,True,,0,0
226800.0,62,1.6425499496367215,False,False,ok,,,True,0.7833333015441895,-1.0,1,0.0,0.7833333015441895,-1.0,0.0,-637299.6114458486,8929.831675934147,0.057045107085687025,-8929.831675934147,-0.057045107085687025,156539.83544146415,0.0,0.0,1.6425499496367215,0.2365120127686649,0.2738984103157001,0.2365120127686649,0.03339893531615483,0.06,0.0,1.5855048425510345,1.6044258035725276,-0.018920961021493193,5.0,1.0,0.5573971734831704,1.0,-3355.7352498567125,3355.7352498567125,3355.7352498567125,0.0,11.8330521169883,0.0,0.28359,0.1875,11.8330521169883,-2520.9058304540813,-91284.87142773015,-437.0970755395683,437.0970755395683,-558584.811069736,-13304.062213239027,13304.062213239027,-2321300.0264167786,-47899.99794960022,47899.99794960022,-122632.99093009293,-36160.00008583069,36160.00008583069,14999.999999999969,2580.0,-2580.0,7021457.810449995,107506.72424999997,-107506.72424999997,-4579954.722051513,-3355.7352498567125,3355.7352498567125,0.6488234996795654,0.836723268032074,0.5114322900772095,0.40461400151252747,8367233.0,271.32757568359375,467.1298522949219,303.1611022949219,-117499992.0,-100000000.0,0.0,11833052.0,0.0,0.0,-30085904.0,-30085904.0,235752848.0,-0.0,0.0,0.7833332777023315,1.0,-1.0,-0.05764705763651401,True,True,False,,0,0
230400.0,63,0.09567306477208609,False,False,ok,,,True,0.9333332777023315,-1.0,0,1.0,0.9333332777023315,-1.0,-0.33000000000000007,-630186.8004987357,-45519.88324683451,-0.2907878567679728,45519.88324683451,0.2907878567679728,156539.83544146415,0.0,0.0,0.09567306477208609,0.156712429587257,0.19051014083784373,0.156712429587257,0.011945097670574716,0.06,0.0,0.3864609215400589,0.3989979159070395,-0.012536994366980561,5.0,1.0,0.2365120127686649,1.0,-46312.42630998628,46312.42630998628,46312.42630998628,0.0,72.98237595534974,0.0,0.63457,0.1875,72.98237595534974,6320.267883961089,-91284.87142773015,0.0,-0.0,-562748.6943513927,-4163.883281656657,4163.883281656657,-2376400.0232219696,-55099.99680519104,55099.99680519104,-162632.99093009293,-40000.0,40000.0,-2820.000000000032,-17820.0,17820.0,7139334.233599998,117876.42315000296,-117876.42315000296,-4573634.454167552,-46312.42630998628,46312.42630998628,0.4135294258594513,0.8229934573173523,0.5063055753707886,0.409740686416626,8229934.5,269.41351318359375,465.2755432128906,303.48175048828125,-139999984.0,-100000000.0,-49500000.0,72982376.0,0.0,0.0,-0.0,-0.0,216517616.0,-0.0,0.0,0.6333333015441894,0.9333333015441895,-1.0,1.0,True,True,False,0,1,3
234000.0,64,-2.236444577780579,False,False,ok,,,True,0.7833333015441895,-1.0,0,1.0,0.7833333015441895,-1.0,-0.33000000000000007,-624354.7526809355,-54826.92082476737,-0.3502426118575365,54826.92082476737,0.3502426118575365,156539.83544146415,0.0,0.0,-2.236444577780579,0.5255441169014424,0.5553525510878696,0.5255441169014424,0.15713894714007767,0.06,0.0,-1.8862019659230425,-1.8441584365709272,-0.042043529352115395,5.0,1.0,0.156712429587257,1.0,-55385.73072516294,55385.73072516294,55385.73072516294,0.0,48.75633223162842,0.0,1.13597,0.1875,48.75633223162842,5273.237917404622,-91284.87142773015,0.0,-0.0,-562748.6943513927,0.0,-0.0,-2424300.02117157,-47899.99794960022,47899.99794960022,-202632.99093009293,-40000.0,40000.0,-22620.000000000033,-19800.0,19800.0,7247593.041449994,108258.80784999579,-108258.80784999579,-4568361.216250148,-55385.73072516294,55385.73072516294,0.17823529243469238,0.8071029186248779,0.5006065964698792,0.4154396653175354,8071029.5,267.03515625,463.2099609375,303.83349609375,-117499992.0,-100000000.0,-49500000.0,48756332.0,0.0,0.0,-0.0,-0.0,218243664.0,-0.0,0.0,0.7833332777023315,1.0,-1.0,1.0,True,False,False,0,2,2
237600.0,65,-0.29146201628783985,False,False,ok,,,True,0.9333332777023315,-0.11999999731779099,0,1.0,0.9333332777023315,-0.11999999731779099,-0.33000000000000007,-607006.9372382013,31173.849956284823,0.19914323960013258,-31173.849956284823,-0.19914323960013258,156539.83544146415,0.0,0.0,-0.29146201628783985,0.6138436693691308,0.6432274747079892,0.6138436693691308,0.20947336538894892,0.06,0.0,-0.49060525588797244,-0.44149776233844196,-0.049107493549530465,5.0,1.0,0.5255441169014424,1.0,5272.015164913341,-5272.015164913341,0.0,5272.015164913341,0.0,28.117414212871154,1.13597,0.1875,-28.117414212871154,-8554.0193486372,-91284.87142773015,0.0,-0.0,-562748.6943513927,0.0,-0.0,-2479400.017976761,-55099.99680519104,55099.99680519104,-210952.9908335334,-8319.999903440475,8319.999903440475,-42420.00000000004,-19800.000000000004,19800.000000000004,7356714.872949993,109121.83149999939,-109121.83149999939,-4576915.235598785,5272.015164913341,-5272.015164913341,0.12929411232471466,0.7922151684761047,0.49490490555763245,0.4211413562297821,7922151.5,264.94189453125,461.1389465332031,304.1806335449219,-139999984.0,-12000000.0,-49500000.0,-28117414.0,0.0,0.0,-0.0,-0.0,229617408.0,-0.0,0.0,0.6333333015441894,0.9333333015441895,-0.1199999968452665,1.0,True,False,False,0,3,1
