time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
21776400.0,0,0.06327656460137229,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,9905.303009999994,9905.303009999994,0.06327656460137229,-9905.303009999994,-0.06327656460137229,156539.83544146415,0.0,0.0,0.06327656460137229,0.02084731854845756,0.00043461069066086264,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,100473.48495,100473.48495,-100473.48495,-30568.18194,-30568.18194,30568.18194,0.5,0.8708473443984985,0.5,0.5,8708473.0,287.533203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-99132656.0,0.0,0.0,-0.0,-0.0,249132656.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21780000.0,1,0.03249482207295487,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,14992.037110000007,5086.734100000012,0.03249482207295487,-5086.734100000012,-0.03249482207295487,156539.83544146415,0.0,0.0,0.03249482207295487,0.03230396103270816,0.0010435458984027273,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,225039.81445,124566.3295,-124566.3295,-90047.77733999997,-59479.59539999998,59479.59539999998,0.5,0.8823039531707764,0.5,0.5,8823040.0,291.3158874511719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-90130976.0,0.0,0.0,-0.0,-0.0,240130976.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21783600.0,2,0.03824523229576737,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,20978.93948,5986.902369999994,0.03824523229576737,-5986.902369999994,-0.03824523229576737,156539.83544146415,0.0,0.0,0.03824523229576737,0.038334289997267956,0.001469517789594638,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-179999.99999999997,-59999.999999999985,59999.999999999985,0.0,0.0,-0.0,0.0,0.0,-0.0,345105.3025999999,120065.48814999987,-120065.48814999987,-144126.36312,-54078.58578000002,54078.58578000002,0.5,0.8883342742919922,0.5,0.5,8883343.0,293.30694580078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78174264.0,0.0,0.0,-0.0,-0.0,228174256.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21787200.0,3,0.060614634350537135,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,30467.544366577604,9488.604886577603,0.060614634350537135,-9488.604886577603,-0.060614634350537135,156539.83544146415,0.0,0.0,0.060614634350537135,0.04196561209364125,0.0017611125983939685,0.05,1.0,-3228.443689208632,-3228.443689208632,3228.443689208632,0.0,0.0,-0.0,-239999.99999999997,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,459192.4341999997,114087.13159999985,-114087.13159999985,-185496.44614421373,-41370.08302421373,41370.08302421373,0.5,0.8919656276702881,0.5,0.5,8919656.0,294.50592041015625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-43667968.0,-25773484.0,-25773484.0,-0.0,-0.0,219441456.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21790800.0,4,0.10083832251274792,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,46252.75877891645,15785.21441233885,0.10083832251274792,-15785.21441233885,-0.10083832251274792,156539.83544146415,0.0,0.0,0.10083832251274792,0.04426724044465946,0.0019595885765852942,0.05,1.0,-12797.637772661865,-9569.194083453232,9569.194083453232,-638.7292152148674,-638.7292152148674,638.7292152148674,-299999.99999999994,-59999.99999999997,59999.99999999997,0.0,0.0,-0.0,0.0,0.0,-0.0,568913.1597999997,109720.72559999995,-109720.72559999995,-209224.03403320676,-23727.58788899303,23727.58788899303,0.5,0.8942672610282898,0.5,0.5,8942672.0,295.2658386230469,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-47652288.0,-29298234.0,-29298234.0,-5675901.0,-5675901.0,232626416.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21794400.0,5,0.12076456568983353,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,65157.22401916288,18904.465240246427,0.12076456568983353,-18904.465240246427,-0.12076456568983353,156539.83544146415,0.0,0.0,0.12076456568983353,0.04578644391234199,0.002096398446138039,0.05,1.0,-23525.72747185251,-10728.089699190647,10728.089699190647,-3856.004998456894,-3217.2757832420266,3217.2757832420266,-359999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,685226.37015,116313.2103500003,-116313.2103500003,-232687.41366052767,-23463.379627320915,23463.379627320915,0.5,0.895786464214325,0.5,0.5,8957864.0,295.7674560546875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-45742760.0,-32334706.0,-32334706.0,-21607942.0,-21607942.0,249685408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21798000.0,6,0.16248580924211287,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,90592.72585949636,25435.501840333483,0.16248580924211287,-25435.501840333483,-0.16248580924211287,156539.83544146415,0.0,0.0,0.16248580924211287,0.04832010947842036,0.002334832980006529,0.05,1.0,-35537.60676609711,-12011.879294244598,12011.879294244598,-12301.811326121324,-8445.80632766443,8445.80632766443,-419999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,810069.0741500003,124842.70400000038,-124842.70400000038,-251636.93019828512,-18949.516537757445,18949.516537757445,0.5,0.8983201384544373,0.5,0.5,8983201.0,296.60400390625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-441006.0625,-36802624.0,-36802624.0,-48444660.0,-48444660.0,235688288.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21801600.0,7,0.20401579368746414,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,122529.3246307917,31936.598771295336,0.20401579368746414,-31936.598771295336,-0.20401579368746414,156539.83544146415,0.0,0.0,0.20401579368746414,0.05298545830144219,0.002807458791413869,0.05,0.0,-47399.03821429855,-11861.431448201438,11861.431448201438,-27042.17207742258,-14740.360751301256,14740.360751301256,-479999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,927913.2198500006,117844.14570000023,-117844.14570000023,-250942.68492748713,694.2452707979828,-694.2452707979828,0.5,0.9029854536056519,0.5,0.5,9029855.0,298.1443786621094,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,46876384.0,-30447534.0,-30447534.0,-71547200.0,-71547200.0,205118352.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21805200.0,8,0.11275039440058207,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,140179.252816219,17649.9281854273,0.11275039440058207,-17649.9281854273,-0.11275039440058207,156539.83544146415,0.0,0.0,0.11275039440058207,0.059330003409787335,0.003520049304605377,0.05,0.0,-56599.79645530574,-9200.758241007192,9200.758241007192,-48417.90761479707,-21375.73553737449,21375.73553737449,-539999.9999999999,-59999.99999999994,59999.99999999994,0.0,0.0,-0.0,0.0,0.0,-0.0,1030472.3944500008,102559.17460000026,-102559.17460000026,-245275.4375636782,5667.247363808943,-5667.247363808943,0.5,0.9093300104141235,0.5,0.5,9093300.0,300.23919677734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,51236776.0,-21491032.0,-21491032.0,-102110184.0,-102110184.0,222364448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
21808800.0,9,0.12675528697929414,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,160021.50458129327,19842.251765074267,0.12675528697929414,-19842.251765074267,-0.12675528697929414,156539.83544146415,0.0,0.0,0.12675528697929414,0.0659183765115694,0.0043452323619210245,0.05,0.0,-64338.589301978405,-7738.792846672666,7738.792846672666,-79377.60164601538,-30959.694031218307,30959.694031218307,-599999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1141654.6161500006,111182.22169999976,-111182.22169999976,-237916.92062071298,7358.516942965216,-7358.516942965216,0.5,0.9159183502197266,0.5,0.5,9159184.0,302.4145202636719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,87801472.0,-22876062.0,-22876062.0,-149565152.0,-149565152.0,234639744.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
