time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
10890000.0,0,0.031436628549671525,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,4921.084660000014,4921.084660000014,0.031436628549671525,-4921.084660000014,-0.031436628549671525,156539.83544146415,0.0,0.0,0.031436628549671525,0.012703843840126794,0.0001613876483143275,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,125394.57670000002,125394.57670000002,-125394.57670000002,-60473.49203999999,-60473.49203999999,60473.49203999999,0.5,0.8372961282730103,0.5,0.5,8372961.5,276.4554443359375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-107759400.0,0.0,0.0,-0.0,-0.0,257759408.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
10893600.0,1,0.02698392883886436,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,9145.14444000002,4224.059780000006,0.02698392883886436,-4224.059780000006,-0.02698392883886436,156539.83544146415,0.0,0.0,0.02698392883886436,0.021031740156567835,0.000442334094013388,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,254274.27779999998,128879.70109999996,-128879.70109999996,-125129.13335999998,-64655.64131999999,64655.64131999999,0.5,0.8289682865142822,0.5,0.5,8289682.5,273.70574951171875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-84223360.0,0.0,0.0,-0.0,-0.0,234223360.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
10897200.0,2,0.04201910683916385,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,15722.80851000003,6577.66407000001,0.04201910683916385,-6577.66407000001,-0.04201910683916385,156539.83544146415,0.0,0.0,0.04201910683916385,0.026790315425601174,0.0007177210006032043,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-179999.99999999997,-59999.999999999985,59999.999999999985,0.0,0.0,-0.0,0.0,0.0,-0.0,371385.9574500002,117111.67965000024,-117111.67965000024,-175663.14894000007,-50534.015580000094,50534.015580000094,0.5,0.8232097029685974,0.5,0.5,8232097.0,271.8044128417969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-80312456.0,0.0,0.0,-0.0,-0.0,230312448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
10900800.0,3,0.04451745084787618,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,22691.562940000036,6968.754430000006,0.04451745084787618,-6968.754430000006,-0.04451745084787618,156539.83544146415,0.0,0.0,0.04451745084787618,0.03084361111534628,0.0009513283466347127,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-239999.99999999997,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,486542.18530000036,115156.22785000014,-115156.22785000014,-223850.62235999995,-48187.47341999988,48187.47341999988,0.5,0.8191564083099365,0.5,0.5,8191564.0,270.4660949707031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-102609312.0,0.0,0.0,-0.0,-0.0,252609312.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10904400.0,4,0.03430886434422149,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,28062.266918627985,5370.703978627949,0.03430886434422149,-5370.703978627949,-0.03430886434422149,156539.83544146415,0.0,0.0,0.03430886434422149,0.03316347060057645,0.0010998157822752984,0.05,1.0,0.0,0.0,-0.0,-451.1678847342455,-451.1678847342455,451.1678847342455,-299999.99999999994,-59999.99999999997,59999.99999999997,0.0,0.0,-0.0,0.0,0.0,-0.0,612846.8406000007,126304.65530000033,-126304.65530000033,-284333.40579663776,-60482.78343663781,60482.78343663781,0.5,0.8168365359306335,0.5,0.5,8168365.5,269.70013427734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-112398688.0,0.0,0.0,-4007305.0,-4007305.0,266406000.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10908000.0,5,0.07370800693070301,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,39600.50619427853,11538.239275650547,0.07370800693070301,-11538.239275650547,-0.07370800693070301,156539.83544146415,0.0,0.0,0.07370800693070301,0.03174384404225583,0.001007671634579061,0.05,1.0,0.0,0.0,-0.0,-6293.195717341779,-5842.027832607533,5842.027832607533,-359999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,746049.839050001,133202.9984500003,-133202.9984500003,-340156.1371383796,-55822.73134174186,55822.73134174186,0.5,0.818256139755249,0.5,0.5,8182561.5,270.1688537597656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63620108.0,0.0,0.0,-46608568.0,-46608568.0,260228672.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10911600.0,6,0.1904738996671778,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,69417.2591040725,29816.752909793962,0.1904738996671778,-29816.752909793962,-0.1904738996671778,156539.83544146415,0.0,0.0,0.1904738996671778,0.025992894013867507,0.0006756305392161493,0.05,1.0,0.0,0.0,-0.0,-24750.06748862318,-18456.8717712814,18456.8717712814,-419999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,876164.176900001,130114.33785000001,-130114.33785000001,-361996.8503073043,-21840.713168924674,21840.713168924674,0.5,0.8240070939064026,0.5,0.5,8240071.0,272.06768798828125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,18799648.0,0.0,0.0,-106321448.0,-106321448.0,237521808.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10915200.0,7,0.19621553016040935,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,100132.80590644262,30715.546802370125,0.19621553016040935,-30715.546802370125,-0.19621553016040935,156539.83544146415,0.0,0.0,0.19621553016040935,0.018793365559286124,0.0003531905890449618,0.05,1.0,0.0,0.0,-0.0,-56905.35828467289,-32155.29079604971,32155.29079604971,-479999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,994925.0785000012,118760.90160000022,-118760.90160000022,-357886.9143088845,4109.935998419824,-4109.935998419824,0.5,0.8312066197395325,0.5,0.5,8312066.5,274.4447937011719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,71824320.0,0.0,0.0,-155333744.0,-155333744.0,233509424.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
10918800.0,8,0.14311555374969656,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,122536.09113953414,22403.28523309152,0.14311555374969656,-22403.28523309152,-0.14311555374969656,156539.83544146415,0.0,0.0,0.14311555374969656,0.012009296683360371,0.00014422320682897042,0.05,1.0,0.0,0.0,-0.0,-100239.49642952034,-43334.13814484745,43334.13814484745,-539999.9999999999,-59999.99999999994,59999.99999999994,0.0,0.0,-0.0,0.0,0.0,-0.0,1111679.7886500014,116754.71015000017,-116754.71015000017,-348904.20108094544,8982.713227939035,-8982.713227939035,0.5,0.8379907011985779,0.5,0.5,8379907.0,276.6847229003906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,87739648.0,0.0,0.0,-194970528.0,-194970528.0,257230880.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
10922400.0,9,0.17214518473874366,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,149483.67003057752,26947.578891043377,0.17214518473874366,-26947.578891043377,-0.17214518473874366,156539.83544146415,0.0,0.0,0.17214518473874366,0.006009365936541111,3.611247895926063e-05,0.05,1.0,0.0,0.0,-0.0,-151814.12207778136,-51574.62564826102,51574.62564826102,-599999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1240295.231500002,128615.44285000069,-128615.44285000069,-338997.43939164095,9906.76168930449,-9906.76168930449,0.5,0.8439906239509583,0.5,0.5,8439906.0,278.6657409667969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,113791392.0,0.0,0.0,-219940992.0,-219940992.0,256149600.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
