time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
11494800.0,0,0.04250360568756315,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,6653.507440000016,6653.507440000016,0.04250360568756315,-6653.507440000016,-0.04250360568756315,156539.83544146415,0.0,0.0,0.04250360568756315,0.008116511324402054,6.587775607914678e-05,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,116732.46279999998,116732.46279999998,-116732.46279999998,-50078.955359999985,-50078.955359999985,50078.955359999985,0.5,0.8418834805488586,0.5,0.5,8418835.0,277.9700927734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-108391760.0,0.0,0.0,-0.0,-0.0,258391760.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11498400.0,1,0.02657996827622759,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,10814.33130000002,4160.823860000004,0.02657996827622759,-4160.823860000004,-0.02657996827622759,156539.83544146415,0.0,0.0,0.02657996827622759,0.014401891363466368,0.00020741447484508716,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,245928.34349999996,129195.88069999998,-129195.88069999998,-115114.01220000001,-65035.05684000003,65035.05684000003,0.5,0.8355981111526489,0.5,0.5,8355981.0,275.8948059082031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-117720624.0,0.0,0.0,-0.0,-0.0,267720624.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11502000.0,2,0.02062055080674385,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,14042.268930000053,3227.937630000033,0.02062055080674385,-3227.937630000033,-0.02062055080674385,156539.83544146415,0.0,0.0,0.02062055080674385,0.019973376001500176,0.00039893574889730317,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-179999.99999999997,-59999.999999999985,59999.999999999985,0.0,0.0,-0.0,0.0,0.0,-0.0,379788.6553499998,133860.31184999982,-133860.31184999982,-185746.38642000002,-70632.37422000001,70632.37422000001,0.5,0.8300266265869141,0.5,0.5,8300266.0,274.05523681640625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-75884368.0,0.0,0.0,-0.0,-0.0,225884368.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11505600.0,3,0.047346179450734424,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,21453.83207000005,7411.563139999998,0.047346179450734424,-7411.563139999998,-0.047346179450734424,156539.83544146415,0.0,0.0,0.047346179450734424,0.024609501434653458,0.0006056275608622106,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-239999.99999999997,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,492730.83964999986,112942.18430000008,-112942.18430000008,-231277.0075799999,-45530.621159999864,45530.621159999864,0.5,0.8253905177116394,0.5,0.5,8253905.0,272.52447509765625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-71244408.0,0.0,0.0,-0.0,-0.0,221244416.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11509200.0,4,0.05737785379934557,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,30435.751861733996,8981.919791733944,0.05737785379934557,-8981.919791733944,-0.05737785379934557,156539.83544146415,0.0,0.0,0.05737785379934557,0.027485263201665,0.0007554396932648002,0.05,1.0,0.0,0.0,-0.0,-790.2577798099637,-790.2577798099637,790.2577798099637,-299999.99999999994,-59999.99999999997,59999.99999999997,0.0,0.0,-0.0,0.0,0.0,-0.0,603353.0451499996,110622.20549999969,-110622.20549999969,-272127.035508456,-40850.02792845611,40850.02792845611,0.5,0.8225147128105164,0.5,0.5,8225147.5,271.5749816894531,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-84084768.0,0.0,0.0,-7017241.5,-7017241.5,241102000.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
11512800.0,5,0.09669240858964294,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,45571.96559079552,15136.213729061521,0.09669240858964294,-15136.213729061521,-0.09669240858964294,156539.83544146415,0.0,0.0,0.09669240858964294,0.02669875303195446,0.0007128234134612974,0.05,1.0,0.0,0.0,-0.0,-7394.839421996756,-6604.581642186792,6604.581642186792,-359999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,723904.0480000001,120551.00285000051,-120551.00285000051,-310937.2429872077,-38810.20747875172,38810.20747875172,0.5,0.8233012557029724,0.5,0.5,8233012.5,271.83465576171875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-23485010.0,0.0,0.0,-49734188.0,-49734188.0,223219200.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
11516400.0,6,0.19039569325179587,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,75376.47608119513,29804.51049039961,0.19039569325179587,-29804.51049039961,-0.19039569325179587,156539.83544146415,0.0,0.0,0.19039569325179587,0.02160485235307663,0.0004667696451982408,0.05,1.0,0.0,0.0,-0.0,-26892.924377293348,-19498.084955296592,19498.084955296592,-419999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,835513.6470000002,111609.59900000016,-111609.59900000016,-313244.24654151156,-2307.0035543038393,2307.0035543038393,0.5,0.8283951282501221,0.5,0.5,8283951.5,273.51654052734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,35339892.0,0.0,0.0,-111620024.0,-111620024.0,226280128.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
11520000.0,7,0.16310337484848889,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,100908.65153992502,25532.175458729893,0.16310337484848889,-25532.175458729893,-0.16310337484848889,156539.83544146415,0.0,0.0,0.16310337484848889,0.013673381945655372,0.0001869613738317743,0.05,1.0,0.0,0.0,-0.0,-60192.7204794102,-33299.79610211685,33299.79610211685,-479999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,948653.7134000006,113140.06640000036,-113140.06640000036,-307552.34138066485,5691.9051608467125,-5691.9051608467125,0.5,0.8363265991210938,0.5,0.5,8363266.0,276.13531494140625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,84230928.0,0.0,0.0,-158851808.0,-158851808.0,224620880.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11523600.0,8,0.11932124018288373,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,119587.17884282506,18678.52730290004,0.11932124018288373,-18678.52730290004,-0.11932124018288373,156539.83544146415,0.0,0.0,0.11932124018288373,0.004297950423620023,1.8472377843895534e-05,0.05,1.0,-3.5104071366895964,-3.5104071366895964,3.5104071366895964,-103804.921051795,-43612.2005723848,43612.2005723848,-539999.9999999999,-59999.99999999994,59999.99999999994,0.0,0.0,-0.0,0.0,0.0,-0.0,1060964.1572500006,112310.44385000004,-112310.44385000004,-297568.54694824334,9983.794432421506,-9983.794432421506,0.5,0.845702052116394,0.5,0.5,8457020.0,279.2308349609375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,112452344.0,-1039463.9375,-1039463.9375,-193047344.0,-193047344.0,231634464.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
11527200.0,9,0.10262306446698824,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,135651.77646698616,16064.597624161106,0.10262306446698824,-16064.597624161106,-0.10262306446698824,156539.83544146415,0.0,0.0,0.10262306446698824,0.004873546772072634,2.3751458139579594e-05,0.05,1.0,-1972.8880567769734,-1969.3776496402838,1969.3776496402838,-154109.0702762404,-50304.14922444541,50304.14922444541,-599999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1176781.3891000007,115817.2318500001,-115817.2318500001,-285047.6542999965,12520.892648246838,-12520.892648246838,0.5,0.854873538017273,0.5,0.5,8548735.0,282.259033203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,142796464.0,-12309378.0,-12309378.0,-211046736.0,-211046736.0,230559648.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
