time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
608400.0,0,0.049288368473372694,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,7715.593090000011,7715.593090000011,0.049288368473372694,-7715.593090000011,-0.049288368473372694,156539.83544146415,0.0,0.0,0.049288368473372694,0.020123026154806878,0.0004049361816270417,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,111422.03454999997,111422.03454999997,-111422.03454999997,-43706.44145999999,-43706.44145999999,43706.44145999999,0.5,0.8298769593238831,0.5,0.5,8298769.5,274.0057678222656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-61904444.0,0.0,0.0,-0.0,-0.0,211904448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
612000.0,1,0.05627676441051472,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,16525.14853000003,8809.55544000002,0.05627676441051472,-8809.55544000002,-0.05627676441051472,156539.83544146415,0.0,0.0,0.05627676441051472,0.03193983395855082,0.0010201529932997962,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,217374.25734999985,105952.22279999989,-105952.22279999989,-80849.10882,-37142.66736000001,37142.66736000001,0.5,0.8180601596832275,0.5,0.5,8180601.5,270.1040954589844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-88558152.0,0.0,0.0,-0.0,-0.0,238558160.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
615600.0,2,0.03924997482380476,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,22669.33313000004,6144.184600000008,0.03924997482380476,-6144.184600000008,-0.03924997482380476,156539.83544146415,0.0,0.0,0.03924997482380476,0.03882380131845975,0.001507287548815237,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-179999.99999999997,-59999.999999999985,59999.999999999985,0.0,0.0,-0.0,0.0,0.0,-0.0,336653.3343499998,119279.07699999993,-119279.07699999993,-133984.00121999995,-53134.89239999995,53134.89239999995,0.5,0.8111761808395386,0.5,0.5,8111762.0,267.8311767578125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63670228.0,0.0,0.0,-0.0,-0.0,213670224.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
619200.0,3,0.055148757283753465,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,31302.310520000054,8632.977390000015,0.055148757283753465,-8632.977390000015,-0.055148757283753465,156539.83544146415,0.0,0.0,0.055148757283753465,0.04246261147446462,0.0018030733732313342,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-239999.99999999997,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,443488.4473999997,106835.11304999993,-106835.11304999993,-172186.13687999986,-38202.13565999991,38202.13565999991,0.5,0.8075373768806458,0.5,0.5,8075374.0,266.6297302246094,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-76250104.0,0.0,0.0,-0.0,-0.0,226250112.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
622800.0,4,0.047112541157345006,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,38677.29996000005,7374.989439999994,0.047112541157345006,-7374.989439999994,-0.047112541157345006,156539.83544146415,0.0,0.0,0.047112541157345006,0.044143596111761885,0.0019486570776783589,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-299999.99999999994,-59999.99999999997,59999.99999999997,0.0,0.0,-0.0,0.0,0.0,-0.0,556613.5001999997,113125.05279999995,-113125.05279999995,-217936.20023999977,-45750.06335999991,45750.06335999991,0.5,0.8058564066886902,0.5,0.5,8058564.0,266.07470703125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-76555672.0,0.0,0.0,-0.0,-0.0,226555680.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
626400.0,5,0.04691734017279189,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,46021.732670000085,7344.432710000037,0.04691734017279189,-7344.432710000037,-0.04691734017279189,156539.83544146415,0.0,0.0,0.04691734017279189,0.04496822237443443,0.0020221410235165852,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-359999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,669891.3366499993,113277.8364499996,-113277.8364499996,-263869.6039799997,-45933.40373999995,45933.40373999995,0.5,0.8050317764282227,0.5,0.5,8050318.0,265.80242919921875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-93669208.0,0.0,0.0,-0.0,-0.0,243669216.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
630000.0,6,0.043167328757994936,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,52779.139210224195,6757.40654022411,0.043167328757994936,-6757.40654022411,-0.043167328757994936,156539.83544146415,0.0,0.0,0.043167328757994936,0.04518688189760989,0.0020418542956285443,0.05,1.0,0.0,0.0,-0.0,-803.0910501600713,-803.0910501600713,803.0910501600713,-419999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,791725.9412999994,121834.60465000011,-121834.60465000011,-318143.71103961556,-54274.10705961584,54274.10705961584,0.5,0.8048131465911865,0.5,0.5,8048131.0,265.730224609375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-89747696.0,0.0,0.0,-7132956.5,-7132956.5,246880656.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
633600.0,7,0.07760800899530844,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,64927.88416728945,12148.744957065253,0.07760800899530844,-12148.744957065253,-0.07760800899530844,156539.83544146415,0.0,0.0,0.07760800899530844,0.044015248393431516,0.0019373420911354758,0.05,1.0,0.0,0.0,-0.0,-5686.5268552066755,-4883.435805046604,4883.435805046604,-479999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,915166.2671499997,123440.32585000037,-123440.32585000037,-364551.8561275038,-46408.14508788823,46408.14508788823,0.5,0.8059847354888916,0.5,0.5,8059847.5,266.1170959472656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-17868800.0,0.0,0.0,-34567076.0,-34567076.0,202435872.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
637200.0,8,0.16332762690585154,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,90495.1640061763,25567.279838886854,0.16332762690585154,-25567.279838886854,-0.16332762690585154,156539.83544146415,0.0,0.0,0.16332762690585154,0.040861683393161985,0.00166967716972301,0.05,1.0,0.0,0.0,-0.0,-17399.68152014502,-11713.154664938344,11713.154664938344,-539999.9999999999,-59999.99999999994,59999.99999999994,0.0,0.0,-0.0,0.0,0.0,-0.0,1016384.2041500001,101217.93700000038,-101217.93700000038,-368489.35862367856,-3937.5024961747695,3937.5024961747695,0.5,0.809138298034668,0.5,0.5,8091383.0,267.1583251953125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-37218816.0,0.0,0.0,-61723428.0,-61723428.0,248942240.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
640800.0,9,0.20498199941310496,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,122583.01246276606,32087.848456589752,0.20498199941310496,-32087.848456589752,-0.20498199941310496,156539.83544146415,0.0,0.0,0.20498199941310496,0.035935220499927256,0.001291340072378392,0.05,1.0,-2202.597649910071,-2202.597649910071,2202.597649910071,-35548.816513673366,-18149.134993528347,18149.134993528347,-599999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1140855.3270000005,124471.12285000039,-124471.12285000039,-380520.9003736503,-12031.541749971744,12031.541749971744,0.5,0.8140648007392883,0.5,0.5,8140648.0,268.784912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,20300008.0,-16189209.0,-16189209.0,-85727096.0,-85727096.0,231616288.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
