time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
23590800.0,0,0.02750165565115761,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,4305.104650000025,4305.104650000025,0.02750165565115761,-4305.104650000025,-0.02750165565115761,156539.83544146415,0.0,0.0,0.02750165565115761,0.0160707712927064,0.0002582696899424761,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-59999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,128474.47675000002,128474.47675000002,-128474.47675000002,-64169.37209999997,-64169.37209999997,64169.37209999997,0.5,0.8660707473754883,0.5,0.5,8660708.0,285.95611572265625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-99055792.0,0.0,0.0,-0.0,-0.0,249055792.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23594400.0,1,0.032543924334869974,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,9399.52521000003,5094.420560000006,0.032543924334869974,-5094.420560000006,-0.032543924334869974,156539.83544146415,0.0,0.0,0.032543924334869974,0.02424458935843732,0.000587800113159252,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-119999.99999999999,-59999.99999999999,59999.99999999999,0.0,0.0,-0.0,0.0,0.0,-0.0,253002.37395,124527.89719999999,-124527.89719999999,-123602.84873999997,-59433.47664,59433.47664,0.5,0.8742445707321167,0.5,0.5,8742446.0,288.6549072265625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-98029816.0,0.0,0.0,-0.0,-0.0,248029808.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23598000.0,2,0.033199336037013784,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,14596.54381000004,5197.0186000000085,0.033199336037013784,-5197.0186000000085,-0.033199336037013784,156539.83544146415,0.0,0.0,0.033199336037013784,0.027944915928004188,0.0007809183262232222,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-179999.99999999997,-59999.999999999985,59999.999999999985,0.0,0.0,-0.0,0.0,0.0,-0.0,377017.2809500002,124014.90700000021,-124014.90700000021,-182420.73713999992,-58817.88839999995,58817.88839999995,0.5,0.8779448866844177,0.5,0.5,8779449.0,289.8766784667969,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-94052656.0,0.0,0.0,-0.0,-0.0,244052656.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23601600.0,3,0.035740006907647975,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,20191.278610000045,5594.734800000006,0.035740006907647975,-5594.734800000006,-0.035740006907647975,156539.83544146415,0.0,0.0,0.035740006907647975,0.029197327860019384,0.0008524839541654641,0.05,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-239999.99999999997,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,499043.60695000034,122026.32600000012,-122026.32600000012,-238852.3283399999,-56431.591199999966,56431.591199999966,0.5,0.8791972994804382,0.5,0.5,8791973.0,290.2901916503906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-95417152.0,0.0,0.0,-0.0,-0.0,245417152.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23605200.0,4,0.03883056472755255,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,26269.808822550243,6078.5302125501985,0.03883056472755255,-6078.5302125501985,-0.03883056472755255,156539.83544146415,0.0,0.0,0.03883056472755255,0.029482820706603685,0.0008692367168177391,0.05,1.0,0.0,0.0,-0.0,-443.0322661072837,-443.0322661072837,443.0322661072837,-299999.99999999994,-59999.99999999997,59999.99999999997,0.0,0.0,-0.0,0.0,0.0,-0.0,621752.1817500003,122708.5748,-122708.5748,-295039.3406613424,-56187.01232134248,56187.01232134248,0.5,0.8794828057289124,0.5,0.5,8794828.0,290.38446044921875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-92406608.0,0.0,0.0,-3936583.75,-3936583.75,246343200.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23608800.0,5,0.06518636457232194,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,36474.07160572881,10204.262783178565,0.06518636457232194,-10204.262783178565,-0.06518636457232194,156539.83544146415,0.0,0.0,0.06518636457232194,0.030950626314238505,0.0009579412692436329,0.05,1.0,-66.29843248920884,-66.29843248920884,66.29843248920884,-3865.3365732301345,-3422.304307122851,3422.304307122851,-359999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,744923.7781000008,123171.59635000047,-123171.59635000047,-344518.0714885518,-49478.73082720942,49478.73082720942,0.5,0.8809506297111511,0.5,0.5,8809506.0,290.86907958984375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-72984472.0,-2259442.5,-2259442.5,-25463502.0,-25463502.0,250707424.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23612400.0,6,0.13434937662827215,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,57505.10091478182,21031.02930905301,0.13434937662827215,-21031.02930905301,-0.13434937662827215,156539.83544146415,0.0,0.0,0.13434937662827215,0.03516912708523867,0.0012368674999376683,0.05,1.0,-326.08994615827356,-259.7915136690647,259.7915136690647,-15234.05501047765,-11368.718437247517,11368.718437247517,-419999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,870277.487450001,125353.70935000014,-125353.70935000014,-377212.2415785822,-32694.170090030413,32694.170090030413,0.5,0.8851691484451294,0.5,0.5,8851691.0,292.2619323730469,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-27574578.0,0.0,0.0,-69316304.0,-69316304.0,246890880.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23616000.0,7,0.22550809964919297,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,92806.10172458379,35301.00080980197,0.22550809964919297,-35301.00080980197,-0.22550809964919297,156539.83544146415,0.0,0.0,0.22550809964919297,0.041896729354136686,0.0017553359305737786,0.05,1.0,-326.08994615827356,0.0,-0.0,-37211.61283255498,-21977.55782207733,21977.55782207733,-479999.99999999994,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,993722.9295500006,123445.44209999964,-123445.44209999964,-383379.1250467029,-6166.883468120708,6166.883468120708,0.5,0.8918967247009277,0.5,0.5,8918967.0,294.48321533203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,23746794.0,0.0,0.0,-109862976.0,-109862976.0,236116176.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23619600.0,8,0.20526707855584367,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,124938.57642326565,32132.474698681865,0.20526707855584367,-32132.474698681865,-0.20526707855584367,156539.83544146415,0.0,0.0,0.20526707855584367,0.050776865080657596,0.0025782900274193047,0.05,0.0,-326.08994615827356,0.0,-0.0,-66068.27480141856,-28856.661968863584,28856.661968863584,-539999.9999999999,-59999.99999999994,59999.99999999994,0.0,0.0,-0.0,0.0,0.0,-0.0,1111781.0194000006,118058.08984999999,-118058.08984999999,-380448.0782291575,2931.04681754543,-2931.04681754543,0.5,0.9007768630981445,0.5,0.5,9007769.0,297.4151916503906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,30709052.0,0.0,0.0,-121964360.0,-121964360.0,241255312.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
23623200.0,9,0.20842065838256627,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,157564.7119890742,32626.135565808538,0.20842065838256627,-32626.135565808538,-0.20842065838256627,156539.83544146415,0.0,0.0,0.20842065838256627,0.05987903696091623,0.003585499067366772,0.05,0.0,-326.08994615827356,0.0,-0.0,-97528.25239173765,-31459.97759031909,31459.97759031909,-599999.9999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1232408.672050001,120627.65265000053,-120627.65265000053,-376989.61772302986,3458.4605061276234,-3458.4605061276234,0.5,0.9098790287971497,0.5,0.5,9098790.0,300.4205017089844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,31569786.0,0.0,-0.0,-130495464.0,-130495464.0,248925680.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
