time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
15555600.0,0,-0.7558281549082333,False,False,ok,,,True,0.8500000238418579,1.0,1,0.0,0.8500000238418579,1.0,0.0,-28765.30826720252,106174.78540794965,0.6782604894691626,-106174.78540794965,-0.6782604894691626,156539.83544146415,0.0,0.0,-0.7558281549082333,0.2823009142475189,0.048751312491324895,0.06,0.0,-1.434088644377396,-1.4115045712375944,-0.022584073139801514,5.0,1.0,0.0,1.0,36012.86904010422,-36012.86904010422,0.0,36012.86904010422,0.0,192.06863488055583,0.63457,0.1875,-192.06863488055583,-98927.22463504794,-4077.645094694243,-4077.645094694243,4077.645094694243,0.0,0.0,-0.0,-51900.00128746033,-51900.00128746033,51900.00128746033,18000.0,18000.0,-18000.0,0.0,0.0,-0.0,108139.56275,108139.56275,-108139.56275,-98927.22463504794,36012.86904010422,-36012.86904010422,0.6800000071525574,0.8623009324073792,0.5,0.5,8623009.0,284.71142578125,473.1572265625,313.16363525390625,-127500000.0,100000000.0,0.0,-192068640.0,-8727546.0,-8727546.0,-0.0,-0.0,228296192.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
15559200.0,1,-0.6076980162793646,False,False,ok,,,True,0.7000000476837158,0.8500000238418579,1,0.0,0.7000000476837158,0.8500000238418579,0.0,-63244.752422908394,119785.89972574505,0.7652103337654095,-119785.89972574505,-0.7652103337654095,156539.83544146415,0.0,0.0,-0.6076980162793646,0.5481127797799938,0.18725993987624143,0.06,0.0,-1.372908350044774,-1.3290593276623746,-0.04384902238239951,5.0,1.0,0.2823009142475189,1.0,33338.05307562458,-33338.05307562458,0.0,33338.05307562458,0.0,177.8029497366644,0.63457,0.1875,-177.8029497366644,-120927.29080582636,-6177.888405755394,-2100.243311061151,2100.243311061151,0.0,0.0,-0.0,-94800.00400543213,-42900.0027179718,42900.0027179718,35300.00042915344,17300.000429153442,-17300.000429153442,0.0,0.0,-0.0,222287.65500000003,114148.09225000003,-114148.09225000003,-219854.5154408743,33338.05307562458,-33338.05307562458,0.8529999852180481,0.8686127662658691,0.5,0.5,8686128.0,286.7954406738281,473.1572265625,313.16363525390625,-105000008.0,85000000.0,0.0,-177802944.0,-2958181.25,-2958181.25,-0.0,-0.0,200761136.0,-0.0,0.0,0.7000000238418579,1.0,-1.0,0.8499999999999992,True,True,False,,0,0
15562800.0,2,0.4284377780663913,False,False,ok,,,True,0.5500000715255737,-0.01500004529953003,1,0.0,0.5500000715255737,-0.01500004529953003,0.0,-68679.95133319302,92732.78186153113,0.592390950201345,-92732.78186153113,-0.592390950201345,156539.83544146415,0.0,0.0,0.4284377780663913,0.5717553289438825,0.2023023594963595,0.06,0.0,-0.16395317213495378,-0.11821274581944319,-0.0457404263155106,5.0,1.0,0.5481127797799938,1.0,26241.49631874324,-26241.49631874324,0.0,26241.49631874324,0.0,139.95464703329728,0.63457,0.1875,-139.95464703329728,-71926.48445307251,-7327.1650313848895,-1149.2766256294954,1149.2766256294954,0.0,0.0,-0.0,-128700.0081539154,-33900.00414848328,33900.00414848328,36459.99884605408,1159.9984169006348,-1159.9984169006348,0.0,0.0,-0.0,322668.22290000005,100380.56790000002,-100380.56790000002,-291780.9998939468,26241.49631874324,-26241.49631874324,0.8668235540390015,0.8715200424194336,0.5,0.5,8715200.0,287.75537109375,473.1572265625,313.16363525390625,-82500008.0,-1500004.5,0.0,-139954640.0,-3687015.0,-3687015.0,-0.0,-0.0,227641680.0,-0.0,0.0,0.5500000476837158,0.8500000476837158,-1.0,-0.015000021457672317,True,True,False,,0,0
15566400.0,3,0.8434976743827027,False,False,ok,,,True,0.40000006556510925,-0.08411765098571777,1,0.0,0.40000006556510925,-0.08411765098571777,0.0,-76718.89886544451,118067.36633238287,0.7542320841172244,-118067.36633238287,-0.7542320841172244,156539.83544146415,0.0,0.0,0.8434976743827027,0.5451793414279398,0.18283554587730103,0.06,0.0,0.08926559026547831,0.1328799375797135,-0.043614347314235184,5.0,1.0,0.5717553289438825,1.0,33004.0757738517,-33004.0757738517,0.0,33004.0757738517,0.0,176.0217374605424,0.63457,0.1875,-176.0217374605424,-93102.23809078266,-7831.648560161867,-504.48352877697744,504.48352877697744,-264.82502633856507,-264.82502633856507,264.82502633856507,-153600.01212358475,-24900.003969669342,24900.003969669342,33371.76322937012,-3088.23561668396,3088.23561668396,0.0,0.0,-0.0,436489.0615999998,113820.83869999973,-113820.83869999973,-384883.23798472947,33004.0757738517,-33004.0757738517,0.8486574292182922,0.8721932172775269,0.5,0.5,8721932.0,287.9776306152344,473.1572265625,313.16363525390625,-60000008.0,-8411765.0,0.0,-176021744.0,0.0,0.0,-2357698.5,-2357698.5,246791216.0,-0.0,0.0,0.4000000715255737,0.7000000715255738,-1.0,-0.0841176229364754,True,True,False,,0,0
15570000.0,4,0.7838698788637871,False,False,ok,,,True,0.3333333432674408,0.006712794303894043,1,0.0,0.3333333432674408,0.006712794303894043,0.0,-87174.598810103,128292.85089029517,0.8195540165766206,-128292.85089029517,-0.8195540165766206,156539.83544146415,0.0,0.0,0.7838698788637871,0.5436182765457741,0.18201226213315835,0.06,0.0,-0.035684137712833554,0.007805324410828374,-0.04348946212366193,5.0,1.0,0.5451793414279398,1.0,28439.205271881878,-28439.205271881878,0.0,28439.205271881878,0.0,151.67576145003667,0.63457,0.1875,-151.67576145003667,-110309.34556307178,-7831.648560161867,0.0,-0.0,-3191.1435716200353,-2926.3185452814705,2926.3185452814705,-174000.0130534172,-20400.00092983246,20400.00092983246,33156.12292289734,-215.64030647277832,215.64030647277832,0.0,0.0,-0.0,559884.6669999996,123395.60539999977,-123395.60539999977,-495192.58354780125,28439.205271881878,-28439.205271881878,0.8478865027427673,0.871788501739502,0.5,0.5,8717885.0,287.843994140625,473.1572265625,313.16363525390625,-50000000.0,671279.4375,0.0,-151675760.0,0.0,0.0,-23084132.0,-23084132.0,224088608.0,-0.0,0.0,0.3333333333333333,0.5500000655651093,-1.0,0.006712836377759657,True,True,False,,0,0
15573600.0,5,0.5598010359571765,False,False,ok,,,True,0.3333333432674408,0.010567516088485718,1,0.0,0.3333333432674408,0.010567516088485718,0.0,-84614.01289505111,97173.81554920532,0.6207609409781326,-97173.81554920532,-0.6207609409781326,156539.83544146415,0.0,0.0,0.5598010359571765,0.5470573401082336,0.18416070094700743,0.06,0.0,-0.06095990502095613,-0.01719531781229744,-0.04376458720865869,5.0,1.0,0.5436182765457741,1.0,16920.759320323363,-16920.759320323363,0.0,16920.759320323363,0.0,90.24404970839127,0.63457,0.1875,-90.24404970839127,-77692.47031383007,-9896.822628507189,-2065.1740683453218,2065.1740683453218,-13120.861106546721,-9929.717534926685,9929.717534926685,-194000.01364946365,-20000.000596046448,20000.000596046448,33359.76380109787,203.640878200531,-203.640878200531,0.0,0.0,-0.0,671928.9745499993,112044.3075499998,-112044.3075499998,-572885.0538616313,16920.759320323363,-16920.759320323363,0.8499228954315186,0.872173011302948,0.5,0.5,8721730.0,287.970947265625,473.1572265625,313.16363525390625,-50000000.0,1056751.625,0.0,-90244048.0,-17405998.0,-17405998.0,-59830484.0,-59830484.0,216423776.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.0,0.010567515737870403,True,True,False,,0,0
15577200.0,6,0.3080941813963585,False,False,ok,,,True,0.3333333432674408,0.0003854718233924359,1,0.0,0.3333333432674408,0.0003854718233924359,0.0,-58327.66505242939,57005.47362008754,0.36415953459593314,-57005.47362008754,-0.36415953459593314,156539.83544146415,0.0,0.0,0.3080941813963585,0.5494787507363667,0.18454823305393414,0.06,0.0,-0.056065353199574626,-0.012107053140665291,-0.043958300058909335,5.0,1.0,0.5470573401082336,1.0,2391.5229183128668,-2391.5229183128668,0.0,2391.5229183128668,0.0,12.754788897668622,0.63457,0.1875,-12.754788897668622,-28327.602859152947,-23155.327333543162,-13258.504705035974,13258.504705035974,-33488.369928687745,-20367.508822141026,20367.508822141026,-214000.0142455101,-20000.000596046448,20000.000596046448,33387.837326095905,28.073524998035282,-28.073524998035282,0.0,0.0,-0.0,780140.8658499989,108211.89129999955,-108211.89129999955,-601212.6567207843,2391.5229183128668,-2391.5229183128668,0.8502036333084106,0.8741732835769653,0.5,0.5,8741733.0,288.63140869140625,473.1572265625,313.16363525390625,-50000000.0,38547.18359375,0.0,-12754789.0,-69877536.0,-69877536.0,-107560304.0,-107560304.0,240154080.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.0,0.00038547182784620654,True,True,False,,0,0
15580800.0,7,-0.06809846152924894,False,False,ok,,,True,0.3333333432674408,-0.001018226146697998,1,0.0,0.3333333432674408,-0.001018226146697998,0.0,-21100.478586401263,-919.7510522886878,-0.005875507979773082,919.7510522886878,0.005875507979773082,156539.83544146415,0.0,0.0,-0.06809846152924894,0.5530741549667931,0.18453403047417494,0.06,0.0,-0.06222295354947585,-0.0179770211521324,-0.04424593239734345,5.0,1.0,0.5494787507363667,1.0,-35635.065094326885,35635.065094326885,35635.065094326885,0.0,125.65698753244784,0.0,0.28359,0.1875,125.65698753244784,2511.872423989931,-56611.108976978416,-33455.78164343526,33455.78164343526,-65358.43059953329,-31870.060670845545,31870.060670845545,-234000.01484155655,-20000.000596046448,20000.000596046448,33351.95212846156,-35.88519763434306,35.88519763434306,0.0,0.0,-0.0,900217.9079999992,120077.04215000034,-120077.04215000034,-598700.7842967943,-35635.065094326885,35635.065094326885,0.8499957323074341,0.8780805468559265,0.5,0.5,8780806.0,289.9214782714844,473.1572265625,313.16363525390625,-50000000.0,-101822.6171875,0.0,125656984.0,-131341672.0,-131341672.0,-151386768.0,-151386768.0,207173280.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.0,-0.001018204422056912,True,True,False,,0,0
15584400.0,8,-0.516043935417866,False,False,ok,,,True,0.3333333432674408,2.1338462829589844e-05,1,0.0,0.3333333432674408,2.1338462829589844e-05,0.0,-15644.996542150075,-69666.59167491319,-0.4450406599600906,69666.59167491319,0.4450406599600906,156539.83544146415,0.0,0.0,-0.516043935417866,0.5583413484826262,0.184838476526529,0.06,0.0,-0.07100327545777532,-0.02633596757916523,-0.0446673078786101,5.0,1.0,0.5530741549667931,1.0,-59018.894843922484,59018.894843922484,59018.894843922484,0.0,208.1134554953365,0.0,0.28359,0.1875,208.1134554953365,16103.178875241894,-107996.1686892086,-51385.059712230184,51385.059712230184,-108204.0174599915,-42845.586860458214,42845.586860458214,-254000.015437603,-20000.000596046448,20000.000596046448,33348.2633162057,-3.688812255859375,3.688812255859375,0.0,0.0,-0.0,1003804.5471499996,103586.63915000041,-103586.63915000041,-582597.6054215524,-59018.894843922484,59018.894843922484,0.8499755859375,0.8833779096603394,0.5,0.5,8833779.0,291.6705322265625,473.1572265625,313.16363525390625,-50000000.0,2133.84619140625,0.0,208113456.0,-166699968.0,-166699968.0,-195346768.0,-195346768.0,203931136.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.0,2.1370197987313766e-05,True,True,False,,0,0
15588000.0,9,-0.7263279147969263,False,False,ok,,,True,0.3333333432674408,0.00012195110321044922,1,0.0,0.3333333432674408,0.00012195110321044922,0.0,-25091.946551492907,-102551.16880526648,-0.6551122819061225,102551.16880526648,0.6551122819061225,156539.83544146415,0.0,0.0,-0.7263279147969263,0.563567396713373,0.18523556297921423,0.06,0.0,-0.0712156328908038,-0.02613024115373397,-0.04508539173706984,5.0,1.0,0.5583413484826262,1.0,-69776.72068978068,69776.72068978068,69776.72068978068,0.0,246.0478884649694,0.0,0.28359,0.1875,246.0478884649694,23327.49810614297,-170778.91521016182,-62782.746520953224,62782.746520953224,-160163.52505526098,-51959.507595269475,51959.507595269475,-274000.01603364944,-20000.000596046448,20000.000596046448,33350.50111298915,2.2377967834472656,-2.2377967834472656,0.0,0.0,-0.0,1105770.11595,101965.56880000036,-101965.56880000036,-559270.1073154095,-69776.72068978068,69776.72068978068,0.8499979972839355,0.8885704278945923,0.5,0.5,8885704.0,293.3849792480469,473.1572265625,313.16363525390625,-50000000.0,12195.1103515625,0.0,246047888.0,-195408928.0,-195408928.0,-222921536.0,-222921536.0,222270400.0,-0.0,0.0,0.3333333333333333,0.4833333432674408,-1.0,0.000121956892816244,True,True,False,,0,0
