time,wind_da,wind_realized,wind_eps,irradiance_da,irradiance_realized,irradiance_eps,ambient_temperature_da,ambient_temperature_realized,ambient_temperature_eps,planned_load_da,planned_load_realized,planned_load_eps
0.0,2.6445833333333333,1.45,-1.1945833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.4,-2.5241666666667015,224148393.95833334,214197861.9,-9950532.058333337
3600.0,2.6445833333333333,1.33,-1.3145833333333332,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.45,-2.47416666666669,224148393.95833334,203661340.2,-20487053.758333355
7200.0,2.6445833333333333,1.09,-1.5545833333333332,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.07,-2.8541666666666856,224148393.95833334,236498877.6,12350483.64166665
10800.0,2.6445833333333333,1.02,-1.6245833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,261.73,-3.1941666666666606,224148393.95833334,217318755.1,-6829638.858333349
14400.0,2.6445833333333333,1.51,-1.1345833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.21,-2.7141666666666993,224148393.95833334,232610263.5,8461869.541666657
18000.0,2.6445833333333333,1.74,-0.9045833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.44,-2.484166666666681,224148393.95833334,224087872.6,-60521.35833334923
21600.0,2.6445833333333333,1.19,-1.4545833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,261.87,-3.0541666666666742,224148393.95833334,219129681.9,-5018712.058333337
25200.0,2.6445833333333333,1.43,-1.2145833333333333,103.73708333333333,45.88,-57.85708333333333,264.9241666666667,261.31,-3.6141666666666765,224148393.95833334,216344292.0,-7804101.958333343
28800.0,2.6445833333333333,3.24,0.5954166666666669,103.73708333333333,198.72,94.98291666666667,264.9241666666667,263.2,-1.7241666666666902,224148393.95833334,205151995.9,-18996398.058333337
32400.0,2.6445833333333333,4.63,1.9854166666666666,103.73708333333333,348.73,244.9929166666667,264.9241666666667,265.66,0.7358333333333462,224148393.95833334,218520619.0,-5627774.958333343
36000.0,2.6445833333333333,5.29,2.6454166666666667,103.73708333333333,444.05,340.3129166666667,264.9241666666667,267.8,2.8758333333333326,224148393.95833334,218872077.0,-5276316.958333343
39600.0,2.6445833333333333,5.45,2.805416666666667,103.73708333333333,433.2,329.4629166666667,264.9241666666667,269.25,4.325833333333321,224148393.95833334,224089916.0,-58477.95833334327
43200.0,2.6445833333333333,5.35,2.7054166666666664,103.73708333333333,398.46,294.72291666666666,264.9241666666667,270.06,5.1358333333333235,224148393.95833334,239780978.1,15632584.14166665
46800.0,2.6445833333333333,5.11,2.465416666666667,103.73708333333333,305.55,201.8129166666667,264.9241666666667,270.34,5.415833333333296,224148393.95833334,234569684.8,10421290.841666669
50400.0,2.6445833333333333,5.2,2.555416666666667,103.73708333333333,230.09,126.35291666666667,264.9241666666667,269.95,5.02583333333331,224148393.95833334,242489504.9,18341110.941666663
54000.0,2.6445833333333333,5.14,2.4954166666666664,103.73708333333333,85.01,-18.727083333333326,264.9241666666667,268.7,3.77583333333331,224148393.95833334,225614126.3,1465732.3416666687
57600.0,2.6445833333333333,4.06,1.4154166666666663,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,267.38,2.4558333333333167,224148393.95833334,242751670.4,18603276.441666663
61200.0,2.6445833333333333,2.48,-0.1645833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,266.52,1.595833333333303,224148393.95833334,223272077.3,-876316.6583333313
64800.0,2.6445833333333333,1.12,-1.5245833333333332,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,265.41,0.4858333333333462,224148393.95833334,213242429.9,-10905964.058333337
68400.0,2.6445833333333333,0.88,-1.7645833333333334,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,265.33,0.4058333333333053,224148393.95833334,231474210.7,7325816.741666645
72000.0,2.6445833333333333,0.94,-1.7045833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,264.69,-0.23416666666668107,224148393.95833334,228136705.9,3988311.9416666627
75600.0,2.6445833333333333,1.11,-1.5345833333333332,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,263.7,-1.2241666666666902,224148393.95833334,227057823.4,2909429.4416666627
79200.0,2.6445833333333333,1.25,-1.3945833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,262.41,-2.514166666666654,224148393.95833334,219665572.0,-4482821.958333343
82800.0,2.6445833333333333,1.46,-1.1845833333333333,103.73708333333333,0.0,-103.73708333333333,264.9241666666667,261.3,-3.6241666666666674,224148393.95833334,221023118.6,-3125275.358333349
86400.0,1.45,1.69,0.24,0.0,0.0,0.0,262.4,260.48,-1.919999999999959,214197861.9,206856098.9,-7341763.0
90000.0,1.33,1.82,0.49,0.0,0.0,0.0,262.45,259.73,-2.7199999999999704,203661340.2,214608893.9,10947553.700000018
93600.0,1.09,1.68,0.5899999999999999,0.0,0.0,0.0,262.07,259.12,-2.9499999999999886,236498877.6,200366160.7,-36132716.900000006
97200.0,1.02,1.44,0.41999999999999993,0.0,0.0,0.0,261.73,258.59,-3.140000000000043,217318755.1,246635061.2,29316306.099999994
100800.0,1.51,1.21,-0.30000000000000004,0.0,0.0,0.0,262.21,258.18,-4.029999999999973,232610263.5,230462927.1,-2147336.400000006
104400.0,1.74,1.04,-0.7,0.0,0.0,0.0,262.44,258.09,-4.350000000000023,224087872.6,244592284.7,20504412.099999994
108000.0,1.19,0.96,-0.22999999999999998,0.0,0.0,0.0,261.87,258.19,-3.680000000000007,219129681.9,221041242.0,1911560.099999994
111600.0,1.43,0.8,-0.6299999999999999,45.88,45.49,-0.39000000000000057,261.31,258.56,-2.75,216344292.0,220009067.2,3664775.199999988
115200.0,3.24,1.24,-2.0,198.72,211.03,12.310000000000002,263.2,260.7,-2.5,205151995.9,227696705.9,22544710.0
118800.0,4.63,0.86,-3.77,348.73,356.87,8.139999999999986,265.66,263.6,-2.0600000000000023,218520619.0,229812971.9,11292352.900000006
122400.0,5.29,1.08,-4.21,444.05,434.05,-10.0,267.8,265.91,-1.8899999999999864,218872077.0,225313941.1,6441864.099999994
126000.0,5.45,1.23,-4.220000000000001,433.2,485.93,52.73000000000002,269.25,267.34,-1.910000000000025,224089916.0,229360481.4,5270565.400000006
129600.0,5.35,1.16,-4.1899999999999995,398.46,468.43,69.97000000000003,270.06,268.42,-1.6399999999999864,239780978.1,206641084.3,-33139893.799999982
133200.0,5.11,1.17,-3.9400000000000004,305.55,392.32,86.76999999999998,270.34,269.2,-1.1399999999999864,234569684.8,238079899.1,3510214.299999982
136800.0,5.2,1.31,-3.89,230.09,269.2,39.109999999999985,269.95,269.7,-0.25,242489504.9,232557174.8,-9932330.099999994
140400.0,5.14,0.93,-4.21,85.01,108.53,23.519999999999996,268.7,269.34,0.6399999999999864,225614126.3,217554493.4,-8059632.900000006
144000.0,4.06,0.57,-3.4899999999999998,0.0,0.0,0.0,267.38,267.62,0.2400000000000091,242751670.4,215629818.9,-27121851.5
147600.0,2.48,0.59,-1.8900000000000001,0.0,0.0,0.0,266.52,266.72,0.20000000000004547,223272077.3,213712526.3,-9559551.0
151200.0,1.12,0.54,-0.5800000000000001,0.0,0.0,0.0,265.41,266.05,0.6399999999999864,213242429.9,207476536.9,-5765893.0
154800.0,0.88,0.39,-0.49,0.0,0.0,0.0,265.33,265.44,0.11000000000001364,231474210.7,216717283.8,-14756926.899999976
158400.0,0.94,0.28,-0.6599999999999999,0.0,0.0,0.0,264.69,265.05,0.36000000000001364,228136705.9,241651702.5,13514996.599999994
162000.0,1.11,0.24,-0.8700000000000001,0.0,0.0,0.0,263.7,264.55,0.8500000000000227,227057823.4,211678788.1,-15379035.300000012
165600.0,1.25,0.48,-0.77,0.0,0.0,0.0,262.41,263.76,1.349999999999966,219665572.0,203462048.2,-16203523.800000012
169200.0,1.46,0.82,-0.64,0.0,0.0,0.0,261.3,262.77,1.4699999999999704,221023118.6,224736358.5,3713239.900000006
172800.0,1.69,1.03,-0.6599999999999999,0.0,0.0,0.0,260.48,261.7,1.2199999999999704,206856098.9,206107567.1,-748531.8000000119
176400.0,1.82,1.15,-0.6700000000000002,0.0,0.0,0.0,259.73,260.87,1.1399999999999864,214608893.9,220131063.3,5522169.400000006
180000.0,1.68,1.23,-0.44999999999999996,0.0,0.0,0.0,259.12,260.26,1.1399999999999864,200366160.7,204560710.6,4194549.900000006
183600.0,1.44,1.31,-0.1299999999999999,0.0,0.0,0.0,258.59,259.73,1.1400000000000432,246635061.2,236027404.0,-10607657.199999988
187200.0,1.21,1.35,0.14000000000000012,0.0,0.0,0.0,258.18,259.47,1.2900000000000205,230462927.1,217117145.4,-13345781.699999988
190800.0,1.04,1.37,0.33000000000000007,0.0,0.0,0.0,258.09,259.35,1.2600000000000477,244592284.7,228315244.3,-16277040.399999976
194400.0,0.96,1.4,0.43999999999999995,0.0,0.0,0.0,258.19,259.17,0.9800000000000182,221041242.0,232725618.6,11684376.599999994
198000.0,0.8,1.37,0.5700000000000001,45.49,46.47,0.9799999999999969,258.56,259.26,0.6999999999999886,220009067.2,232625057.7,12615990.5
201600.0,1.24,1.66,0.41999999999999993,211.03,223.7,12.669999999999987,260.7,261.93,1.2300000000000182,227696705.9,235042835.5,7346129.599999994
205200.0,0.86,2.09,1.23,356.87,364.38,7.509999999999991,263.6,264.77,1.169999999999959,229812971.9,215055224.3,-14757747.599999994
208800.0,1.08,2.72,1.6400000000000001,434.05,468.05,34.0,265.91,268.0,2.089999999999975,225313941.1,204273190.7,-21040750.400000006
212400.0,1.23,3.08,1.85,485.93,483.89,-2.0400000000000205,267.34,270.09,2.75,229360481.4,231671785.3,2311303.900000006
216000.0,1.16,3.32,2.16,468.43,434.79,-33.639999999999986,268.42,271.45,3.0299999999999727,206641084.3,213321730.8,6680646.5
219600.0,1.17,3.43,2.2600000000000002,392.32,392.11,-0.20999999999997954,269.2,272.07,2.8700000000000045,238079899.1,244712589.0,6632689.900000006
223200.0,1.31,3.44,2.13,269.2,261.01,-8.189999999999998,269.7,271.93,2.230000000000018,232557174.8,215013448.5,-17543726.300000012
226800.0,0.93,2.58,1.65,108.53,107.63,-0.9000000000000057,269.34,270.59,1.25,217554493.4,235752846.3,18198352.900000006
230400.0,0.57,1.58,1.0100000000000002,0.0,0.0,0.0,267.62,266.92,-0.6999999999999886,215629818.9,216517615.7,887796.7999999821
234000.0,0.59,1.6,1.0100000000000002,0.0,0.0,0.0,266.72,264.97,-1.75,213712526.3,218243663.0,4531136.699999988
237600.0,0.54,1.57,1.03,0.0,0.0,0.0,266.05,263.55,-2.5,207476536.9,229617405.6,22140868.699999988
241200.0,0.39,1.45,1.06,0.0,0.0,0.0,265.44,262.52,-2.920000000000016,216717283.8,245259273.4,28541989.599999994
244800.0,0.28,1.35,1.07,0.0,0.0,0.0,265.05,261.98,-3.069999999999993,241651702.5,213226441.9,-28425260.599999994
248400.0,0.24,1.28,1.04,0.0,0.0,0.0,264.55,261.92,-2.6299999999999955,211678788.1,247491294.0,35812505.900000006
252000.0,0.48,1.22,0.74,0.0,0.0,0.0,263.76,261.72,-2.0399999999999636,203462048.2,236936449.0,33474400.800000012
255600.0,0.82,1.17,0.35,0.0,0.0,0.0,262.77,261.33,-1.4399999999999977,224736358.5,200223057.4,-24513301.099999994
259200.0,1.03,1.14,0.10999999999999988,0.0,0.0,0.0,261.7,261.05,-0.6499999999999773,206107567.1,242536838.0,36429270.900000006
262800.0,1.15,1.08,-0.06999999999999984,0.0,0.0,0.0,260.87,260.91,0.040000000000020464,220131063.3,234778609.4,14647546.099999994
266400.0,1.23,1.03,-0.19999999999999996,0.0,0.0,0.0,260.26,260.73,0.4700000000000273,204560710.6,228121606.1,23560895.5
270000.0,1.31,0.97,-0.3400000000000001,0.0,0.0,0.0,259.73,260.55,0.8199999999999932,236027404.0,216885805.7,-19141598.300000012
273600.0,1.35,0.91,-0.44000000000000006,0.0,0.0,0.0,259.47,260.44,0.9699999999999704,217117145.4,216639967.4,-477178.0
277200.0,1.37,0.85,-0.5200000000000001,0.0,0.0,0.0,259.35,260.41,1.0600000000000023,228315244.3,203866139.4,-24449104.900000006
280800.0,1.4,0.8,-0.5999999999999999,0.0,0.0,0.0,259.17,260.31,1.1399999999999864,232725618.6,222915046.6,-9810572.0
284400.0,1.37,0.79,-0.5800000000000001,46.47,48.27,1.8000000000000043,259.26,260.26,1.0,232625057.7,232859503.3,234445.60000002384
288000.0,1.66,1.0,-0.6599999999999999,223.7,214.79,-8.909999999999997,261.93,261.91,-0.01999999999998181,235042835.5,228597692.3,-6445143.199999988
291600.0,2.09,1.23,-0.8599999999999999,364.38,352.17,-12.20999999999998,264.77,264.41,-0.3599999999999568,215055224.3,220105432.2,5050207.899999976
295200.0,2.72,0.81,-1.9100000000000001,468.05,440.59,-27.460000000000036,268.0,266.97,-1.0299999999999727,204273190.7,246735058.5,42461867.80000001
298800.0,3.08,0.94,-2.14,483.89,484.35,0.4600000000000364,270.09,268.78,-1.3100000000000023,231671785.3,218026711.6,-13645073.700000018
302400.0,3.32,1.33,-1.9899999999999998,434.79,464.98,30.189999999999998,271.45,270.38,-1.0699999999999932,213321730.8,247385700.4,34063969.599999994
306000.0,3.43,1.65,-1.7800000000000002,392.11,385.39,-6.720000000000027,272.07,271.8,-0.2699999999999818,244712589.0,201506178.9,-43206410.099999994
309600.0,3.44,1.86,-1.5799999999999998,261.01,258.97,-2.0399999999999636,271.93,272.52,0.589999999999975,215013448.5,222054833.4,7041384.900000006
313200.0,2.58,1.2,-1.3800000000000001,107.63,108.01,0.38000000000000966,270.59,271.66,1.07000000000005,235752846.3,235035457.5,-717388.8000000119
316800.0,1.58,1.02,-0.56,0.0,0.0,0.0,266.92,269.14,2.2199999999999704,216517615.7,235149640.8,18632025.100000024
320400.0,1.6,1.04,-0.56,0.0,0.0,0.0,264.97,267.95,2.9799999999999613,218243663.0,225508327.7,7264664.699999988
324000.0,1.57,1.07,-0.5,0.0,0.0,0.0,263.55,266.76,3.2099999999999795,229617405.6,230612194.3,994788.7000000179
327600.0,1.45,1.13,-0.32000000000000006,0.0,0.0,0.0,262.52,265.28,2.759999999999991,245259273.4,237318447.2,-7940826.200000018
331200.0,1.35,1.17,-0.18000000000000016,0.0,0.0,0.0,261.98,263.89,1.9099999999999682,213226441.9,240071780.5,26845338.599999994
334800.0,1.28,1.18,-0.10000000000000009,0.0,0.0,0.0,261.92,262.88,0.9599999999999795,247491294.0,216836248.9,-30655045.099999994
338400.0,1.22,1.23,0.010000000000000009,0.0,0.0,0.0,261.72,262.1,0.37999999999999545,236936449.0,228204650.3,-8731798.699999988
342000.0,1.17,1.3,0.13000000000000012,0.0,0.0,0.0,261.33,261.38,0.05000000000001137,200223057.4,242763303.5,42540246.099999994
345600.0,1.14,1.37,0.2300000000000002,0.0,0.0,0.0,261.05,260.83,-0.22000000000002728,242536838.0,229457930.2,-13078907.800000012
349200.0,1.08,1.46,0.3799999999999999,0.0,0.0,0.0,260.91,260.45,-0.4600000000000364,234778609.4,225412059.8,-9366549.599999994
352800.0,1.03,1.64,0.6099999999999999,0.0,0.0,0.0,260.73,260.28,-0.4500000000000455,228121606.1,242671525.0,14549918.900000006
356400.0,0.97,1.81,0.8400000000000001,0.0,0.0,0.0,260.55,260.2,-0.35000000000002274,216885805.7,234189917.1,17304111.400000006
360000.0,0.91,1.74,0.83,0.0,0.0,0.0,260.44,260.12,-0.3199999999999932,216639967.4,205316912.8,-11323054.599999994
363600.0,0.85,1.58,0.7300000000000001,0.0,0.0,0.0,260.41,260.4,-0.010000000000047748,203866139.4,225097841.5,21231702.099999994
367200.0,0.8,1.43,0.6299999999999999,0.0,0.0,0.0,260.31,260.78,0.46999999999997044,222915046.6,200958333.3,-21956713.299999982
370800.0,0.79,1.16,0.3699999999999999,48.27,39.77,-8.5,260.26,261.53,1.2699999999999818,232859503.3,222130469.2,-10729034.100000024
374400.0,1.0,0.81,-0.18999999999999995,214.79,207.65,-7.139999999999986,261.91,263.64,1.7299999999999613,228597692.3,245358771.6,16761079.299999982
378000.0,1.23,0.43,-0.8,352.17,347.44,-4.730000000000018,264.41,266.25,1.839999999999975,220105432.2,202233481.2,-17871951.0
381600.0,0.81,0.84,0.029999999999999916,440.59,442.98,2.390000000000043,266.97,268.81,1.839999999999975,246735058.5,247259540.2,524481.6999999881
385200.0,0.94,1.65,0.71,484.35,481.91,-2.4399999999999977,268.78,270.58,1.8000000000000114,218026711.6,209019018.0,-9007693.599999994
388800.0,1.33,1.9,0.5699999999999998,464.98,459.35,-5.6299999999999955,270.38,272.35,1.9700000000000273,247385700.4,218495407.3,-28890293.099999994
392400.0,1.65,1.7,0.050000000000000044,385.39,379.47,-5.919999999999959,271.8,273.7,1.8999999999999773,201506178.9,210261954.1,8755775.199999988
396000.0,1.86,1.27,-0.5900000000000001,258.97,258.95,-0.020000000000038654,272.52,274.13,1.6100000000000136,222054833.4,204779292.2,-17275541.200000018
399600.0,1.2,0.75,-0.44999999999999996,108.01,107.12,-0.8900000000000006,271.66,273.24,1.579999999999984,235035457.5,221637046.7,-13398410.800000012
403200.0,1.02,0.57,-0.45000000000000007,0.0,0.0,0.0,269.14,271.3,2.160000000000025,235149640.8,213878047.1,-21271593.700000018
406800.0,1.04,0.7,-0.3400000000000001,0.0,0.0,0.0,267.95,269.79,1.8400000000000318,225508327.7,205042910.5,-20465417.199999988
410400.0,1.07,0.72,-0.3500000000000001,0.0,0.0,0.0,266.76,268.45,1.6899999999999977,230612194.3,224946022.7,-5666171.600000024
414000.0,1.13,0.7,-0.42999999999999994,0.0,0.0,0.0,265.28,267.34,2.0600000000000023,237318447.2,211951703.7,-25366743.5
417600.0,1.17,0.7,-0.47,0.0,0.0,0.0,263.89,266.48,2.590000000000032,240071780.5,217480066.6,-22591713.900000006
421200.0,1.18,0.68,-0.4999999999999999,0.0,0.0,0.0,262.88,266.03,3.1499999999999773,216836248.9,227913114.5,11076865.599999994
424800.0,1.23,0.61,-0.62,0.0,0.0,0.0,262.1,265.91,3.8100000000000023,228204650.3,227403345.6,-801304.7000000179
428400.0,1.3,0.56,-0.74,0.0,0.0,0.0,261.38,265.6,4.220000000000027,242763303.5,221063696.5,-21699607.0
432000.0,1.37,0.83,-0.5400000000000001,0.0,0.0,0.0,260.83,264.64,3.8100000000000023,229457930.2,219274983.3,-10182946.899999976
435600.0,1.46,1.05,-0.4099999999999999,0.0,0.0,0.0,260.45,263.77,3.319999999999993,225412059.8,219033189.0,-6378870.800000012
439200.0,1.64,1.22,-0.41999999999999993,0.0,0.0,0.0,260.28,263.07,2.7900000000000205,242671525.0,214036418.1,-28635106.900000006
442800.0,1.81,1.39,-0.42000000000000015,0.0,0.0,0.0,260.2,262.48,2.2800000000000296,234189917.1,208995619.2,-25194297.900000006
446400.0,1.74,1.47,-0.27,0.0,0.0,0.0,260.12,262.23,2.1100000000000136,205316912.8,206364201.2,1047288.3999999762
450000.0,1.58,1.43,-0.15000000000000013,0.0,0.0,0.0,260.4,262.47,2.07000000000005,225097841.5,200784511.2,-24313330.300000012
453600.0,1.43,1.25,-0.17999999999999994,0.0,0.0,0.0,260.78,263.23,2.4500000000000455,200958333.3,237654398.5,36696065.19999999
457200.0,1.16,0.95,-0.20999999999999996,39.77,40.0,0.22999999999999687,261.53,264.17,2.640000000000043,222130469.2,225247759.4,3117290.200000018
460800.0,0.81,0.59,-0.22000000000000008,207.65,179.09,-28.560000000000002,263.64,265.77,2.1299999999999955,245358771.6,236105512.0,-9253259.599999994
464400.0,0.43,0.67,0.24000000000000005,347.44,320.49,-26.94999999999999,266.25,268.09,1.839999999999975,202233481.2,238055040.3,35821559.100000024
468000.0,0.84,0.17,-0.6699999999999999,442.98,407.59,-35.39000000000004,268.81,270.66,1.8500000000000227,247259540.2,213447444.0,-33812096.19999999
471600.0,1.65,0.84,-0.8099999999999999,481.91,467.55,-14.360000000000014,270.58,272.96,2.3799999999999955,209019018.0,209681099.1,662081.099999994
475200.0,1.9,1.47,-0.42999999999999994,459.35,445.34,-14.010000000000048,272.35,274.55,2.1999999999999886,218495407.3,203207439.5,-15287967.800000012
478800.0,1.7,2.18,0.4800000000000002,379.47,362.87,-16.600000000000023,273.7,275.49,1.7900000000000205,210261954.1,221268715.9,11006761.800000012
482400.0,1.27,2.6,1.33,258.95,228.15,-30.799999999999983,274.13,275.55,1.420000000000016,204779292.2,235107349.5,30328057.300000012
486000.0,0.75,1.62,0.8700000000000001,107.12,85.1,-22.02000000000001,273.24,273.55,0.3100000000000023,221637046.7,248866032.3,27228985.600000024
489600.0,0.57,1.54,0.9700000000000001,0.0,0.0,0.0,271.3,270.92,-0.37999999999999545,213878047.1,227579136.6,13701089.5
493200.0,0.7,1.47,0.77,0.0,0.0,0.0,269.79,269.35,-0.4399999999999977,205042910.5,202190338.8,-2852571.699999988
496800.0,0.72,1.47,0.75,0.0,0.0,0.0,268.45,267.97,-0.47999999999996135,224946022.7,229107438.5,4161415.800000012
500400.0,0.7,1.45,0.75,0.0,0.0,0.0,267.34,266.95,-0.38999999999998636,211951703.7,213918786.7,1967083.0
504000.0,0.7,1.34,0.6400000000000001,0.0,0.0,0.0,266.48,266.42,-0.060000000000002274,217480066.6,227109712.5,9629645.900000006
507600.0,0.68,1.33,0.65,0.0,0.0,0.0,266.03,265.99,-0.03999999999996362,227913114.5,222166044.7,-5747069.800000012
511200.0,0.61,1.36,0.7500000000000001,0.0,0.0,0.0,265.91,265.36,-0.5500000000000114,227403345.6,205860271.5,-21543074.099999994
514800.0,0.56,1.35,0.79,0.0,0.0,0.0,265.6,264.91,-0.6899999999999977,221063696.5,218997061.0,-2066635.5
518400.0,0.83,1.33,0.5000000000000001,0.0,0.0,0.0,264.64,264.53,-0.11000000000001364,219274983.3,238241644.3,18966661.0
522000.0,1.05,1.33,0.28,0.0,0.0,0.0,263.77,264.1,0.3300000000000409,219033189.0,245918414.6,26885225.599999994
525600.0,1.22,1.33,0.1100000000000001,0.0,0.0,0.0,263.07,263.63,0.5600000000000023,214036418.1,234634952.8,20598534.700000018
529200.0,1.39,1.3,-0.08999999999999986,0.0,0.0,0.0,262.48,263.3,0.8199999999999932,208995619.2,248531212.2,39535593.0
532800.0,1.47,1.21,-0.26,0.0,0.0,0.0,262.23,263.27,1.0399999999999636,206364201.2,206308248.3,-55952.89999997616
536400.0,1.43,1.07,-0.3599999999999999,0.0,0.0,0.0,262.47,263.27,0.7999999999999545,200784511.2,232320694.3,31536183.100000024
540000.0,1.25,0.96,-0.29000000000000004,0.0,0.0,0.0,263.23,263.2,-0.03000000000002956,237654398.5,219342497.8,-18311900.699999988
543600.0,0.95,0.87,-0.07999999999999996,40.0,37.18,-2.8200000000000003,264.17,263.22,-0.9499999999999886,225247759.4,228117229.5,2869470.099999994
547200.0,0.59,0.81,0.22000000000000008,179.09,196.75,17.659999999999997,265.77,264.8,-0.9699999999999704,236105512.0,209917529.2,-26187982.800000012
550800.0,0.67,0.49,-0.18000000000000005,320.49,343.62,23.129999999999995,268.09,267.42,-0.6699999999999591,238055040.3,219696315.8,-18358724.5
554400.0,0.17,1.1,0.93,407.59,426.05,18.460000000000036,270.66,270.41,-0.25,213447444.0,217012113.0,3564669.0
558000.0,0.84,1.72,0.88,467.55,471.59,4.039999999999964,272.96,272.24,-0.7199999999999704,209681099.1,217823888.5,8142789.400000006
561600.0,1.47,2.07,0.5999999999999999,445.34,455.6,10.260000000000048,274.55,273.62,-0.9300000000000068,203207439.5,218651994.5,15444555.0
565200.0,2.18,2.33,0.1499999999999999,362.87,367.69,4.819999999999993,275.49,274.48,-1.009999999999991,221268715.9,205768211.6,-15500504.300000012
568800.0,2.6,2.46,-0.14000000000000012,228.15,248.83,20.680000000000007,275.55,274.53,-1.0200000000000387,235107349.5,225060487.9,-10046861.599999994
572400.0,1.62,1.59,-0.030000000000000027,85.1,91.95,6.8500000000000085,273.55,273.51,-0.040000000000020464,248866032.3,240845641.0,-8020391.300000012
576000.0,1.54,1.35,-0.18999999999999995,0.0,0.0,0.0,270.92,271.88,0.9599999999999795,227579136.6,217175349.7,-10403786.900000006
579600.0,1.47,1.4,-0.07000000000000006,0.0,0.0,0.0,269.35,270.91,1.5600000000000023,202190338.8,224926809.8,22736471.0
583200.0,1.47,1.38,-0.09000000000000008,0.0,0.0,0.0,267.97,270.24,2.269999999999982,229107438.5,205901199.1,-23206239.400000006
586800.0,1.45,1.35,-0.09999999999999987,0.0,0.0,0.0,266.95,269.62,2.670000000000016,213918786.7,228775833.7,14857047.0
590400.0,1.34,1.28,-0.06000000000000005,0.0,0.0,0.0,266.42,268.78,2.359999999999957,227109712.5,225773212.3,-1336500.199999988
594000.0,1.33,1.22,-0.1100000000000001,0.0,0.0,0.0,265.99,268.03,2.0399999999999636,222166044.7,217763834.0,-4402210.699999988
597600.0,1.36,1.26,-0.10000000000000009,0.0,0.0,0.0,265.36,267.29,1.9300000000000068,205860271.5,243167446.6,37307175.099999994
601200.0,1.35,1.38,0.029999999999999805,0.0,0.0,0.0,264.91,266.08,1.169999999999959,218997061.0,217200749.1,-1796311.900000006
604800.0,1.33,1.46,0.1299999999999999,0.0,0.0,0.0,264.53,265.32,0.7900000000000205,238241644.3,222844069.1,-15397575.200000018
608400.0,1.33,1.45,0.11999999999999988,0.0,0.0,0.0,264.1,264.96,0.8599999999999568,245918414.6,211904445.6,-34013969.0
612000.0,1.33,1.42,0.08999999999999986,0.0,0.0,0.0,263.63,264.84,1.2099999999999795,234634952.8,238558154.0,3923201.199999988
615600.0,1.3,1.44,0.1399999999999999,0.0,0.0,0.0,263.3,264.76,1.4599999999999795,248531212.2,213670226.1,-34860986.099999994
619200.0,1.21,1.38,0.16999999999999993,0.0,0.0,0.0,263.27,265.3,2.0300000000000296,206308248.3,226250105.6,19941857.299999982
622800.0,1.07,1.35,0.28,0.0,0.0,0.0,263.27,265.37,2.1000000000000227,232320694.3,226555672.9,-5765021.400000006
626400.0,0.96,1.38,0.41999999999999993,0.0,0.0,0.0,263.2,265.51,2.3100000000000023,219342497.8,243669209.3,24326711.5
630000.0,0.87,1.43,0.5599999999999999,37.18,24.88,-12.3,263.22,265.76,2.5399999999999636,228117229.5,246880651.7,18763422.199999988
633600.0,0.81,2.16,1.35,196.75,122.03,-74.72,264.8,267.52,2.7199999999999704,209917529.2,202435874.0,-7481655.199999988
637200.0,0.49,2.99,2.5,343.62,220.96,-122.66,267.42,269.59,2.169999999999959,219696315.8,248942245.7,29245929.899999976
640800.0,1.1,4.3,3.1999999999999997,426.05,312.16,-113.88999999999999,270.41,272.34,1.92999999999995,217012113.0,231616293.2,14604180.199999988
644400.0,1.72,5.48,3.7600000000000007,471.59,378.27,-93.32,272.24,274.32,2.079999999999984,217823888.5,203631690.6,-14192197.900000006
648000.0,2.07,6.83,4.76,455.6,425.95,-29.650000000000034,273.62,274.82,1.1999999999999886,218651994.5,210591200.6,-8060793.900000006
651600.0,2.33,8.08,5.75,367.69,379.42,11.730000000000018,274.48,273.41,-1.0699999999999932,205768211.6,217994361.2,12226149.599999994
655200.0,2.46,8.6,6.14,248.83,258.16,9.330000000000013,274.53,270.8,-3.7299999999999613,225060487.9,221334064.0,-3726423.900000006
658800.0,1.59,8.08,6.49,91.95,102.85,10.899999999999991,273.51,268.78,-4.730000000000018,240845641.0,237907268.7,-2938372.300000012
662400.0,1.35,6.67,5.32,0.0,0.0,0.0,271.88,266.74,-5.139999999999986,217175349.7,245787538.3,28612188.600000024
666000.0,1.4,5.18,3.78,0.0,0.0,0.0,270.91,265.34,-5.57000000000005,224926809.8,231487007.5,6560197.699999988
669600.0,1.38,4.24,2.8600000000000003,0.0,0.0,0.0,270.24,264.35,-5.889999999999986,205901199.1,247795455.6,41894256.5
