time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l1_full,rt_terminal_soc_l1_energy,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
15728400.0,0,0.4447840083218113,False,False,ok,,,True,0.8982618451118469,0.0,1,0.0,0.8982618451118469,0.0,0.0,5151.261828019858,72559.88406393958,0.46352344666334033,-72559.88406393958,-0.46352344666334033,156539.83544146415,0.0,0.0,0.4447840083218113,0.0036888658152616216,0.0036888658152616216,0.0036888658152616216,1.3607731003005788e-05,0.06,1.0,-0.01873943834152904,-0.018444329076308108,-0.00029510926522092974,5.0,1.0,0.0,1.0,16556.983749979303,-16556.983749979303,0.0,16556.983749979303,0.0,88.30391333322295,0.63457,0.1875,-88.30391333322295,-50851.63848594041,0.0,0.0,-0.0,0.0,0.0,-0.0,-54506.139636039734,-54506.139636039734,54506.139636039734,0.0,0.0,-0.0,0.0,0.0,-0.0,110509.03994999999,110509.03994999999,-110509.03994999999,-50851.63848594041,16556.983749979303,-16556.983749979303,0.5,0.8536888360977173,0.5,0.5,8536889.0,281.86798095703125,473.1572265625,313.16363525390625,-134739280.0,0.0,0.0,-88303912.0,0.0,0.0,-0.0,-0.0,223043184.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,False,,0,0
15732000.0,1,0.10398612952978736,False,False,ok,,,True,0.8489571213722229,0.3465055823326111,1,0.0,0.8489571213722229,0.3465055823326111,0.0,-4010.630333568566,91665.83782485854,0.5855751513111541,-91665.83782485854,-0.5855751513111541,156539.83544146415,0.0,0.0,0.10398612952978736,0.09843176197985726,0.09843176197985726,0.09843176197985726,0.005858981472238318,0.06,0.0,-0.48158902178136676,-0.4737144808229782,-0.007874540958388581,5.0,1.0,0.0036888658152616216,1.0,25140.397917642684,-25140.397917642684,0.0,25140.397917642684,0.0,134.08212222742765,0.28359,0.1875,-134.08212222742765,-75687.33206880427,0.0,0.0,-0.0,0.0,0.0,-0.0,-105739.39526081085,-51233.25562477112,51233.25562477112,6237.100481986999,6237.100481986999,-6237.100481986999,0.0,0.0,-0.0,222030.6349999999,111521.5950499999,-111521.5950499999,-126538.97055474468,25140.397917642684,-25140.397917642684,0.562371015548706,0.8548752665519714,0.5,0.5,8548753.0,282.2596740722656,473.1572265625,313.16363525390625,-127343568.0,34650560.0,0.0,-134082120.0,0.0,0.0,-0.0,-0.0,226775136.0,-0.0,0.0,0.7482618451118469,1.0,-1.0,1.0,True,True,False,,0,0
15735600.0,2,0.10142465769711351,False,False,ok,,,True,0.8189571499824524,0.3465055823326111,1,0.0,0.8189571499824524,0.3465055823326111,0.0,-15889.652433230127,99730.52255109652,0.6370935696325638,-99730.52255109652,-0.6370935696325638,156539.83544146415,0.0,0.0,0.10142465769711351,0.2023282916997513,0.2023282916997513,0.2023282916997513,0.026029554744284183,0.06,0.0,-0.5356689119354503,-0.5194826485994702,-0.016186263335980104,5.0,1.0,0.09843176197985726,1.0,28730.27363172999,-28730.27363172999,0.0,28730.27363172999,0.0,153.22812603589327,0.28359,0.1875,-153.22812603589327,-82879.27101902809,0.0,0.0,-0.0,0.0,0.0,-0.0,-155056.82408809662,-49317.42882728577,49317.42882728577,13167.21212863922,6930.111646652221,-6930.111646652221,0.0,0.0,-0.0,335418.20109999983,113387.56609999994,-113387.56609999994,-209418.24157377277,28730.27363172999,-28730.27363172999,0.6316721439361572,0.8548201322555542,0.5,0.5,8548201.0,282.2414855957031,473.1572265625,313.16363525390625,-122843576.0,34650560.0,0.0,-153228128.0,0.0,0.0,-0.0,-0.0,241421136.0,-0.0,0.0,0.6989571213722229,0.9989571213722229,-1.0,1.0,True,True,False,,0,0
15739200.0,3,0.1617097274182614,False,False,ok,,,True,0.7889571785926819,0.3465055823326111,1,0.0,0.7889571785926819,0.3465055823326111,0.0,-29526.599503988018,110135.0666860922,0.703559361586755,-110135.0666860922,-0.703559361586755,156539.83544146415,0.0,0.0,0.1617097274182614,0.3058053332022146,0.3058053332022146,0.3058053332022146,0.06060424660597979,0.06,0.0,-0.5418496341684936,-0.5173852075123164,-0.02446442665617717,5.0,1.0,0.2023282916997513,1.0,30445.154705194444,-30445.154705194444,0.0,30445.154705194444,0.0,162.3741584277037,0.28359,0.1875,-162.3741584277037,-93326.85905165566,0.0,0.0,-0.0,-433.33927185483145,-433.33927185483145,433.33927185483145,-202574.25463199615,-47517.430543899536,47517.430543899536,20097.32377529144,6930.11164665222,-6930.11164665222,0.0,0.0,-0.0,456128.7712500001,120710.57015000028,-120710.57015000028,-302745.10062542843,30445.154705194444,-30445.154705194444,0.7009732127189636,0.8543455004692078,0.5,0.5,8543455.0,282.08477783203125,473.1572265625,313.16363525390625,-118343576.0,34650560.0,0.0,-162374160.0,0.0,0.0,-3851327.5,-3851327.5,249918512.0,-0.0,0.0,0.6689571499824524,0.9689571499824524,-1.0,1.0,True,True,False,,0,0
15742800.0,4,0.08298682071459618,False,False,ok,,,True,0.7589572072029114,0.3465055823326111,1,0.0,0.7589572072029114,0.3465055823326111,0.0,-38917.47253360076,100772.11821682543,0.643747439318778,-100772.11821682543,-0.643747439318778,156539.83544146415,0.0,0.0,0.08298682071459618,0.41137544972741236,0.41137544972741236,0.41137544972741236,0.10960790814576216,0.06,0.0,-0.5607606186041818,-0.5278505826259888,-0.03291003597819299,5.0,1.0,0.3058053332022146,1.0,19316.24695456872,-19316.24695456872,0.0,19316.24695456872,0.0,103.01998375769985,0.28359,0.1875,-103.01998375769985,-90846.74429186946,0.0,0.0,-0.0,-5149.399695737009,-4716.060423882178,4716.060423882178,-248291.68689250946,-45717.432260513306,45717.432260513306,27027.43542194366,6930.111646652222,-6930.111646652222,0.0,0.0,-0.0,581088.0235500003,124959.25230000017,-124959.25230000017,-393591.8449172979,19316.24695456872,-19316.24695456872,0.7702743411064148,0.855963945388794,0.5,0.5,8559639.0,282.619140625,473.1572265625,313.16363525390625,-113843584.0,34650560.0,0.0,-103019984.0,0.0,0.0,-36907268.0,-36907268.0,219120272.0,-0.0,0.0,0.6389571785926819,0.9389571785926819,-1.0,0.7451338112354239,True,True,False,,0,0
15746400.0,5,-0.16108909070362293,False,False,ok,,,True,0.7289572358131409,0.3465055823326111,1,0.0,0.7289572358131409,0.3465055823326111,0.0,-31845.78488118814,66655.8978346593,0.42580789513851464,-66655.8978346593,-0.42580789513851464,156539.83544146415,0.0,0.0,-0.16108909070362293,0.5204279989132282,0.5204279989132282,0.5204279989132282,0.17308968007895928,0.06,0.0,-0.5868969858421376,-0.5452627459290793,-0.04163423991305826,5.0,1.0,0.41137544972741236,1.0,9001.098891672385,-9001.098891672385,0.0,9001.098891672385,0.0,48.005860755586056,0.28359,0.1875,-48.005860755586056,-50583.11129057431,0.0,0.0,-0.0,-20067.414872275232,-14918.015176538223,14918.015176538223,-292209.12086963654,-43917.433977127075,43917.433977127075,33957.54706859588,6930.111646652218,-6930.111646652218,0.0,0.0,-0.0,690648.1600000008,109560.13645000057,-109560.13645000057,-444174.9562078722,9001.098891672385,-9001.098891672385,0.839575469493866,0.8610647916793823,0.5,0.5,8610648.0,284.3033142089844,473.1572265625,313.16363525390625,-109343584.0,34650560.0,0.0,-48005860.0,0.0,0.0,-86805112.0,-86805112.0,209504000.0,-0.0,0.0,0.6089572072029114,0.9089572072029114,-1.0,0.3986282289028114,True,True,False,,0,0
15750000.0,6,0.12285062399792229,False,False,ok,,,True,0.675480842590332,0.0,1,0.0,0.675480842590332,0.0,0.0,1173.1273642366123,40239.268110079494,0.2570544934878662,-40239.268110079494,-0.2570544934878662,156539.83544146415,0.0,0.0,0.12285062399792229,0.5386503669401742,0.5386503669401742,0.5386503669401742,0.1804560852976787,0.06,0.0,-0.1342038694899439,-0.09111184013472995,-0.04309202935521394,5.0,1.0,0.5204279989132282,1.0,2731.0592500291905,-2731.0592500291905,0.0,2731.0592500291905,0.0,14.565649333489015,0.63457,0.1875,-14.565649333489015,-4489.296614625549,0.0,0.0,-0.0,-47154.507812133415,-27087.092939858183,27087.092939858183,-333058.8297843933,-40849.708914756775,40849.708914756775,34650.5582332611,693.0111646652222,-693.0111646652222,0.0,0.0,-0.0,795400.1595500004,104751.9995499996,-104751.9995499996,-448664.25282249774,2731.0592500291905,-2731.0592500291905,0.8465055823326111,0.8688920140266418,0.5,0.5,8688920.0,286.8876647949219,473.1572265625,313.16363525390625,-101322128.0,0.0,0.0,-14565649.0,0.0,0.0,-133731792.0,-133731792.0,249619568.0,-0.0,0.0,0.5789572358131408,0.8789572358131409,-1.0,0.05212264657019904,True,True,False,,0,0
15753600.0,7,0.11671409023286208,False,False,ok,,,True,0.6220044493675232,0.0,1,0.0,0.6220044493675232,0.0,0.0,46588.320633720396,32098.140232617596,0.20504774482543928,-32098.140232617596,-0.20504774482543928,156539.83544146415,0.0,0.0,0.11671409023286208,0.5475561986798126,0.5475561986798126,0.5475561986798126,0.1808718969662818,0.06,0.0,-0.0883336545925772,-0.044529158698192184,-0.04380449589438501,5.0,1.0,0.5386503669401742,1.0,-17654.963058479363,17654.963058479363,17654.963058479363,0.0,27.821931478764146,0.0,0.63457,0.1875,27.821931478764146,-4337.910021613177,0.0,0.0,-0.0,-84570.06254964814,-37415.55473751472,37415.55473751472,-370699.95510578156,-37641.125321388245,37641.125321388245,34650.5582332611,0.0,-0.0,0.0,0.0,-0.0,920209.9429000004,124809.78334999993,-124809.78334999993,-453002.1628441109,-17654.963058479363,17654.963058479363,0.8465055823326111,0.8777978420257568,0.5,0.5,8777978.0,289.828125,473.1572265625,313.16363525390625,-93300664.0,0.0,0.0,27821932.0,0.0,0.0,-168518112.0,-168518112.0,233996848.0,-0.0,0.0,0.525480842590332,0.825480842590332,-1.0,0.017472088336937808,True,True,False,,0,0
15757200.0,8,0.012163276543558116,False,False,ok,,,True,0.5685280561447144,0.0,1,0.0,0.5685280561447144,0.0,0.0,87157.0934015538,14887.784274379941,0.09510540388901212,-14887.784274379941,-0.09510540388901212,156539.83544146415,0.0,0.0,0.012163276543558116,0.5552604568394719,0.5552604568394719,0.5552604568394719,0.18135957580301384,0.06,0.0,-0.082942127345454,-0.03852129079829625,-0.044420836547157755,5.0,1.0,0.5475561986798126,1.0,-22335.49907068068,22335.49907068068,22335.49907068068,0.0,35.197849048459084,0.0,0.63457,0.1875,35.197849048459084,3345.489422772778,0.0,0.0,-0.0,-129912.65757656784,-45342.595026919706,45342.595026919706,-405132.49683380127,-34432.541728019714,34432.541728019714,34650.5582332611,0.0,-0.0,0.0,0.0,-0.0,1037208.3630000006,116998.42010000022,-116998.42010000022,-449656.67342133814,-22335.49907068068,22335.49907068068,0.8465055823326111,0.8855020999908447,0.5,0.5,8855021.0,292.37188720703125,473.1572265625,313.16363525390625,-85279208.0,0.0,0.0,35197848.0,0.0,-0.0,-196663440.0,-196663440.0,246744800.0,-0.0,0.0,0.47200444936752317,0.7720044493675232,-1.0,0.017472088336937808,True,True,False,,0,0
15760800.0,9,0.0007204877152468953,False,False,ok,,,True,0.5150516629219055,0.0,1,0.0,0.5150516629219055,0.0,0.0,132514.36025840224,11604.208254233374,0.07412942668240254,-11604.208254233374,-0.07412942668240254,156539.83544146415,0.0,0.0,0.0007204877152468953,0.5609667762134872,0.5609667762134872,0.5609667762134872,0.18179731033578034,0.06,0.0,-0.07340893896715564,-0.02853159687007667,-0.04487734209707898,5.0,1.0,0.5552604568394719,1.0,-30673.092507510148,30673.092507510148,30673.092507510148,0.0,48.33681470524946,0.0,0.63457,0.1875,48.33681470524946,3079.96609510493,0.0,0.0,-0.0,-179783.79928017312,-49871.14170360527,49871.14170360527,-436356.45496845245,-31223.958134651184,31223.958134651184,34650.5582332611,0.0,-0.0,0.0,0.0,-0.0,1160580.7636000004,123372.40059999982,-123372.40059999982,-446576.7073262332,-30673.092507510148,30673.092507510148,0.8465055823326111,0.8912084102630615,0.5,0.5,8912084.0,294.2559814453125,473.1572265625,313.16363525390625,-77257752.0,0.0,0.0,48336816.0,0.0,-0.0,-202899568.0,-202899568.0,231820512.0,-0.0,0.0,0.41852805614471433,0.7185280561447144,-1.0,0.017472088336937808,True,True,False,,0,0
